timestamps,TP9,AF7,AF8,TP10,Right AUX
1593356541.869,-190.918,-89.355,-137.207,-98.633,0.000
1593356541.873,-206.543,-83.008,-131.836,-100.586,0.000
1593356541.877,-200.684,-81.055,-126.953,-97.656,0.000
1593356541.881,-180.176,-82.520,-133.301,-100.098,0.000
1593356541.885,-172.363,-89.355,-137.695,-102.051,0.000
1593356541.889,-182.129,-88.867,-131.836,-100.586,0.000
1593356541.893,-201.660,-84.473,-126.465,-99.609,0.000
1593356541.896,-197.754,-87.891,-128.418,-93.750,0.000
1593356541.900,-173.340,-89.355,-130.859,-90.820,0.000
1593356541.904,-153.320,-110.352,-127.930,-82.031,0.000
1593356541.908,-162.598,-124.023,-126.465,-79.590,0.000
1593356541.912,-197.754,-131.348,-128.418,-94.238,0.000
1593356541.916,-207.520,-135.742,-125.000,-95.215,0.000
1593356541.920,-183.105,-137.207,-118.164,-82.031,0.000
1593356541.924,-162.109,-137.207,-118.652,-72.754,0.000
1593356541.928,-162.109,-132.324,-119.141,-71.289,0.000
1593356541.932,-185.547,-111.328,-113.770,-77.148,0.000
1593356541.936,-197.266,-90.820,-114.258,-95.703,0.000
1593356541.939,-169.922,-85.938,-117.188,-87.402,0.000
1593356541.943,-146.973,-77.148,-111.328,-68.848,0.000
1593356541.947,-152.344,-71.289,-104.980,-65.430,0.000
1593356541.951,-176.270,-71.777,-102.051,-84.961,0.000
1593356541.955,-185.547,-72.266,-94.727,-89.844,0.000
1593356541.959,-159.668,-65.918,-89.844,-69.336,0.000
1593356541.963,-135.254,-63.477,-87.402,-55.176,0.000
1593356541.967,-139.160,-62.500,-85.449,-56.641,0.000
1593356541.971,-166.504,-59.082,-84.473,-68.359,0.000
1593356541.975,-177.734,-57.129,-85.938,-75.684,0.000
1593356541.978,-152.832,-50.781,-81.543,-63.477,0.000
1593356541.982,-122.070,-45.898,-78.613,-42.969,0.000
1593356541.986,-123.047,-54.199,-84.473,-42.480,0.000
1593356541.990,-157.227,-63.965,-88.379,-64.941,0.000
1593356541.994,-169.434,-63.965,-81.543,-74.219,0.000
1593356541.998,-159.668,-62.988,-79.590,-73.242,0.000
1593356542.002,-146.484,-75.195,-81.055,-67.871,0.000
1593356542.006,-129.395,-79.590,-78.613,-56.152,0.000
1593356542.010,-145.996,-72.754,-79.590,-62.988,0.000
1593356542.014,-177.734,-72.754,-77.148,-77.148,0.000
1593356542.018,-180.664,-78.613,-81.543,-86.426,0.000
1593356542.021,-155.762,-80.078,-86.426,-76.660,0.000
1593356542.025,-145.020,-81.543,-83.984,-55.664,0.000
1593356542.029,-165.039,-86.426,-86.914,-74.707,0.000
1593356542.033,-177.734,-85.449,-89.844,-90.332,0.000
1593356542.037,-169.922,-81.055,-91.797,-78.125,0.000
1593356542.041,-152.344,-79.590,-95.703,-67.383,0.000
1593356542.045,-139.648,-81.055,-94.238,-59.570,0.000
1593356542.049,-154.785,-83.984,-91.797,-69.824,0.000
1593356542.053,-187.500,-84.473,-94.238,-93.262,0.000
1593356542.057,-183.594,-80.566,-95.703,-92.285,0.000
1593356542.061,-153.320,-82.520,-86.426,-75.195,0.000
1593356542.064,-135.254,-82.520,-82.031,-71.289,0.000
1593356542.068,-146.484,-79.590,-85.449,-76.660,0.000
1593356542.072,-169.922,-77.148,-83.008,-84.473,0.000
1593356542.076,-166.016,-74.219,-76.172,-82.031,0.000
1593356542.080,-127.930,-69.336,-74.219,-55.176,0.000
1593356542.084,-117.188,-64.941,-73.242,-42.969,0.000
1593356542.088,-133.301,-63.965,-63.477,-52.734,0.000
1593356542.092,-147.461,-63.477,-57.617,-54.688,0.000
1593356542.096,-147.461,-60.547,-55.664,-42.969,0.000
1593356542.100,-120.605,-55.664,-51.758,-20.996,0.000
1593356542.103,-87.891,-47.852,-44.922,-12.207,0.000
1593356542.107,-84.961,-45.898,-34.180,-14.648,0.000
1593356542.111,-107.422,-47.363,-38.574,-20.508,0.000
1593356542.115,-118.164,-44.922,-41.992,-23.438,0.000
1593356542.119,-101.562,-40.527,-36.621,-13.184,0.000
1593356542.123,-79.590,-37.598,-30.762,10.742,0.000
1593356542.127,-73.242,-40.039,-27.344,15.137,0.000
1593356542.131,-100.098,-47.363,-34.180,-8.789,0.000
1593356542.135,-117.188,-47.852,-40.039,-18.066,0.000
1593356542.139,-102.051,-51.758,-39.551,-8.301,0.000
1593356542.143,-76.660,-71.289,-39.551,1.465,0.000
1593356542.146,-77.148,-82.520,-42.969,-4.883,0.000
1593356542.150,-110.840,-89.355,-43.945,-24.902,0.000
1593356542.154,-130.371,-92.773,-43.457,-35.156,0.000
1593356542.158,-120.117,-90.332,-44.922,-25.879,0.000
1593356542.162,-96.191,-77.637,-42.969,-13.184,0.000
1593356542.166,-92.773,-79.102,-38.574,-12.695,0.000
1593356542.170,-114.258,-89.355,-39.062,-25.879,0.000
1593356542.174,-128.418,-84.961,-35.156,-30.273,0.000
1593356542.178,-120.117,-77.148,-28.809,-24.414,0.000
1593356542.182,-86.914,-65.918,-23.438,-8.789,0.000
1593356542.186,-71.289,-54.688,-22.949,-5.371,0.000
1593356542.189,-94.238,-55.664,-29.785,-22.461,0.000
1593356542.193,-122.070,-58.594,-37.109,-32.227,0.000
1593356542.197,-115.723,-50.293,-35.645,-27.344,0.000
1593356542.201,-83.008,-49.316,-33.203,-9.277,0.000
1593356542.205,-70.801,-64.453,-33.203,-1.465,0.000
1593356542.209,-82.520,-58.594,-31.250,2.930,0.000
1593356542.213,-104.492,-54.199,-23.926,0.488,0.000
1593356542.217,-104.492,-60.547,-17.090,-7.324,0.000
1593356542.221,-74.707,-48.828,-14.160,11.230,0.000
1593356542.225,-49.805,-45.898,-14.648,24.902,0.000
1593356542.228,-61.035,-51.758,-9.766,20.020,0.000
1593356542.232,-81.543,-46.875,-6.836,10.742,0.000
1593356542.236,-76.172,-45.410,-6.348,7.324,0.000
1593356542.240,-52.246,-31.738,-6.348,20.996,0.000
1593356542.244,-31.250,-14.160,-5.859,28.809,0.000
1593356542.248,-37.109,-10.742,-5.371,21.973,0.000
1593356542.252,-70.801,-10.254,-10.742,3.418,0.000
1593356542.256,-83.008,-20.996,-11.719,-0.977,0.000
1593356542.260,-52.246,-26.367,-7.812,20.020,0.000
1593356542.264,-21.973,-22.461,4.883,41.016,0.000
1593356542.268,-30.273,-20.996,13.184,47.363,0.000
1593356542.271,-62.500,-12.207,12.207,21.973,0.000
1593356542.275,-60.547,2.930,16.113,16.113,0.000
1593356542.279,-28.809,12.695,19.531,36.133,0.000
1593356542.283,-3.418,9.766,23.926,59.570,0.000
1593356542.287,-3.906,-1.953,35.645,70.801,0.000
1593356542.291,-34.180,-6.348,38.086,51.758,0.000
1593356542.295,-45.898,0.488,37.109,41.504,0.000
1593356542.299,-30.273,0.488,41.504,52.246,0.000
1593356542.303,8.789,11.719,50.293,73.730,0.000
1593356542.307,23.926,36.621,47.852,85.449,0.000
1593356542.311,-12.695,46.875,41.992,62.988,0.000
1593356542.314,-35.156,46.387,45.410,52.734,0.000
1593356542.318,-20.508,49.316,44.434,59.082,0.000
1593356542.322,11.719,52.246,40.527,71.777,0.000
1593356542.326,21.973,51.758,43.945,81.055,0.000
1593356542.330,-12.207,46.387,47.852,56.641,0.000
1593356542.334,-37.598,34.180,45.410,41.504,0.000
1593356542.338,-30.762,20.020,44.434,58.105,0.000
1593356542.342,-1.953,18.555,49.316,73.242,0.000
1593356542.346,7.324,16.113,46.875,67.383,0.000
1593356542.350,-25.391,8.789,41.992,49.805,0.000
1593356542.353,-51.270,12.695,41.992,29.785,0.000
1593356542.357,-46.387,9.766,42.969,22.461,0.000
1593356542.361,-29.297,0.977,42.480,44.922,0.000
1593356542.365,-27.344,-3.906,36.133,55.176,0.000
1593356542.369,-41.992,1.953,33.691,50.781,0.000
1593356542.373,-67.871,10.742,34.180,32.715,0.000
1593356542.377,-69.336,12.695,36.621,25.391,0.000
1593356542.381,-34.668,22.949,32.715,53.711,0.000
1593356542.385,-29.785,21.484,29.297,63.965,0.000
1593356542.389,-57.617,6.836,35.156,47.852,0.000
1593356542.393,-63.965,2.441,44.434,38.086,0.000
1593356542.396,-53.223,5.859,47.363,42.969,0.000
1593356542.400,-31.738,20.508,45.898,63.477,0.000
1593356542.404,-6.348,22.461,45.898,78.125,0.000
1593356542.408,-20.020,13.672,47.852,63.965,0.000
1593356542.412,-52.734,11.719,44.434,37.598,0.000
1593356542.416,-49.805,13.184,33.203,26.367,0.000
1593356542.420,-27.344,14.648,35.645,41.504,0.000
1593356542.424,-13.184,15.137,40.527,50.293,0.000
1593356542.428,-23.438,15.137,38.086,40.039,0.000
1593356542.432,-57.617,21.973,31.250,27.344,0.000
1593356542.436,-56.641,29.297,26.855,27.832,0.000
1593356542.439,-28.320,20.020,26.855,37.598,0.000
1593356542.443,-19.043,10.254,30.273,45.898,0.000
1593356542.447,-23.438,6.348,31.250,43.457,0.000
1593356542.451,-57.129,3.418,24.902,28.809,0.000
1593356542.455,-70.801,5.371,19.531,18.066,0.000
1593356542.459,-46.875,4.883,16.602,21.973,0.000
1593356542.463,-25.391,5.371,14.648,35.645,0.000
1593356542.467,-14.160,10.254,15.137,35.156,0.000
1593356542.471,-38.574,9.277,11.719,28.320,0.000
1593356542.475,-55.664,11.719,10.254,27.832,0.000
1593356542.478,-44.922,24.902,11.230,22.461,0.000
1593356542.482,-30.273,28.809,10.254,23.926,0.000
1593356542.486,-36.133,8.789,8.301,22.461,0.000
1593356542.490,-61.035,-7.812,1.465,8.301,0.000
1593356542.494,-80.078,-11.719,-8.789,-13.184,0.000
1593356542.498,-69.824,-10.742,-8.789,-9.766,0.000
1593356542.502,-43.945,0.000,-7.812,17.090,0.000
1593356542.506,-40.527,5.859,-13.184,23.438,0.000
1593356542.510,-63.477,11.230,-14.160,5.859,0.000
1593356542.514,-84.473,18.555,-17.090,0.488,0.000
1593356542.518,-71.777,17.090,-20.020,7.324,0.000
1593356542.521,-43.457,19.531,-18.555,11.719,0.000
1593356542.525,-37.598,26.855,-16.113,20.508,0.000
1593356542.529,-50.781,30.762,-10.742,22.949,0.000
1593356542.533,-69.824,33.691,-9.277,15.625,0.000
1593356542.537,-66.895,30.762,-13.672,20.508,0.000
1593356542.541,-37.109,25.391,-10.254,39.551,0.000
1593356542.545,-24.414,20.508,-7.812,33.691,0.000
1593356542.549,-44.922,14.648,-14.160,17.090,0.000
1593356542.553,-76.172,11.230,-16.113,1.953,0.000
1593356542.557,-79.102,12.207,-16.602,-2.930,0.000
1593356542.561,-53.711,9.766,-11.719,13.672,0.000
1593356542.564,-41.016,8.789,-10.742,28.809,0.000
1593356542.568,-59.570,9.766,-17.090,11.719,0.000
1593356542.572,-97.168,3.418,-26.855,-15.137,0.000
1593356542.576,-98.145,-9.277,-29.297,-16.602,0.000
1593356542.580,-65.918,-18.555,-27.344,-2.930,0.000
1593356542.584,-50.781,-19.531,-27.832,5.859,0.000
1593356542.588,-62.012,-12.207,-29.297,3.906,0.000
1593356542.592,-85.938,-6.836,-33.203,-11.230,0.000
1593356542.596,-95.215,-6.348,-32.715,-19.531,0.000
1593356542.600,-79.102,-7.324,-26.855,-11.719,0.000
1593356542.603,-58.105,-10.254,-23.926,2.930,0.000
1593356542.607,-65.918,-14.160,-20.020,-0.977,0.000
1593356542.611,-103.516,-20.996,-27.832,-22.461,0.000
1593356542.615,-114.746,-25.879,-34.180,-23.438,0.000
1593356542.619,-87.402,-23.926,-27.832,-6.836,0.000
1593356542.623,-57.129,-22.461,-25.879,7.324,0.000
1593356542.627,-64.941,-26.367,-29.297,2.441,0.000
1593356542.631,-92.773,-26.367,-33.691,-19.531,0.000
1593356542.635,-97.168,-28.809,-32.715,-24.902,0.000
1593356542.639,-76.172,-35.645,-29.785,-13.184,0.000
1593356542.643,-45.898,-39.551,-30.273,0.977,0.000
1593356542.646,-48.828,-37.598,-29.785,-4.883,0.000
1593356542.650,-81.055,-39.551,-28.809,-22.949,0.000
1593356542.654,-103.027,-46.387,-31.738,-31.250,0.000
1593356542.658,-87.891,-53.223,-34.668,-19.043,0.000
1593356542.662,-53.711,-45.410,-31.250,8.301,0.000
1593356542.666,-57.129,-38.086,-30.273,7.812,0.000
1593356542.670,-84.961,-41.504,-33.203,-15.137,0.000
1593356542.674,-107.422,-41.016,-31.250,-30.273,0.000
1593356542.678,-97.168,-41.504,-31.738,-19.043,0.000
1593356542.682,-70.801,-40.039,-34.668,1.953,0.000
1593356542.686,-62.500,-40.039,-33.691,5.859,0.000
1593356542.689,-81.055,-50.781,-38.574,-13.672,0.000
1593356542.693,-103.027,-50.293,-42.480,-22.461,0.000
1593356542.697,-87.402,-36.621,-36.621,-7.324,0.000
1593356542.701,-50.781,-32.227,-34.668,7.812,0.000
1593356542.705,-39.062,-31.250,-35.156,12.207,0.000
1593356542.709,-71.777,-28.809,-37.109,-2.441,0.000
1593356542.713,-92.285,-21.973,-36.133,-21.484,0.000
1593356542.717,-78.613,-20.508,-33.203,-18.066,0.000
1593356542.721,-64.453,-23.926,-32.715,-4.883,0.000
1593356542.725,-53.711,-16.602,-29.785,-11.230,0.000
1593356542.728,-60.547,-11.230,-27.832,-22.461,0.000
1593356542.732,-94.238,-21.973,-37.598,-28.320,0.000
1593356542.736,-95.215,-31.250,-42.480,-33.691,0.000
1593356542.740,-69.824,-31.250,-38.574,-23.926,0.000
1593356542.744,-56.641,-32.227,-36.621,-7.812,0.000
1593356542.748,-69.824,-33.691,-35.156,-12.695,0.000
1593356542.752,-92.773,-34.668,-35.156,-29.785,0.000
1593356542.756,-93.750,-31.738,-37.109,-28.809,0.000
1593356542.760,-77.148,-28.809,-34.180,-19.531,0.000
1593356542.764,-60.547,-33.691,-25.391,-13.672,0.000
1593356542.768,-63.965,-34.180,-19.531,-5.859,0.000
1593356542.771,-84.473,-26.855,-22.461,-16.113,0.000
1593356542.775,-95.703,-31.738,-25.391,-16.113,0.000
1593356542.779,-69.824,-25.879,-18.555,1.953,0.000
1593356542.783,-40.039,-15.137,-14.160,5.859,0.000
1593356542.787,-46.387,-19.043,-17.578,4.395,0.000
1593356542.791,-76.660,-26.367,-16.602,-9.766,0.000
1593356542.795,-89.355,-29.297,-19.043,-27.344,0.000
1593356542.799,-72.266,-26.367,-19.043,-15.625,0.000
1593356542.803,-50.781,-24.902,-14.160,5.859,0.000
1593356542.807,-60.059,-28.809,-23.438,-4.395,0.000
1593356542.811,-92.773,-32.227,-31.250,-26.855,0.000
1593356542.814,-101.074,-33.203,-33.691,-41.016,0.000
1593356542.818,-90.332,-36.621,-41.504,-40.527,0.000
1593356542.822,-83.496,-40.527,-44.922,-27.344,0.000
1593356542.826,-90.820,-43.945,-47.852,-27.832,0.000
1593356542.830,-113.281,-52.246,-46.387,-36.133,0.000
1593356542.834,-129.395,-55.664,-49.805,-51.758,0.000
1593356542.838,-122.559,-55.664,-51.758,-53.223,0.000
1593356542.842,-100.098,-62.012,-49.805,-41.992,0.000
1593356542.846,-93.262,-65.430,-45.898,-47.363,0.000
1593356542.850,-110.840,-64.941,-44.434,-62.500,0.000
1593356542.853,-131.836,-66.406,-47.363,-82.031,0.000
1593356542.857,-124.023,-68.848,-46.387,-81.055,0.000
1593356542.861,-92.285,-69.336,-40.039,-63.965,0.000
1593356542.865,-77.148,-64.453,-32.227,-51.758,0.000
1593356542.869,-93.750,-64.453,-35.156,-47.363,0.000
1593356542.873,-120.117,-67.871,-39.062,-64.941,0.000
1593356542.877,-113.281,-72.266,-38.574,-74.219,0.000
1593356542.881,-84.961,-71.777,-38.574,-49.316,0.000
1593356542.885,-71.289,-70.801,-33.691,-38.574,0.000
1593356542.889,-91.309,-69.824,-37.109,-47.852,0.000
1593356542.893,-106.445,-65.918,-41.992,-50.781,0.000
1593356542.896,-93.262,-68.359,-40.527,-44.434,0.000
1593356542.900,-73.242,-69.336,-41.504,-44.434,0.000
1593356542.904,-57.617,-72.266,-39.062,-38.086,0.000
1593356542.908,-69.336,-75.684,-34.180,-38.086,0.000
1593356542.912,-101.562,-75.195,-33.691,-59.082,0.000
1593356542.916,-102.539,-81.543,-34.668,-55.176,0.000
1593356542.920,-71.289,-77.148,-32.227,-30.762,0.000
1593356542.924,-55.664,-69.336,-27.832,-23.438,0.000
1593356542.928,-68.848,-70.801,-28.809,-27.832,0.000
1593356542.932,-90.332,-76.172,-37.598,-45.410,0.000
1593356542.936,-88.867,-78.125,-41.992,-60.547,0.000
1593356542.939,-62.988,-67.871,-41.504,-45.898,0.000
1593356542.943,-37.109,-61.523,-37.598,-13.672,0.000
1593356542.947,-45.898,-57.617,-36.621,-23.926,0.000
1593356542.951,-76.660,-51.758,-35.156,-48.340,0.000
1593356542.955,-78.613,-50.781,-30.273,-42.480,0.000
1593356542.959,-58.105,-54.688,-27.832,-24.414,0.000
1593356542.963,-34.668,-53.711,-32.715,-9.766,0.000
1593356542.967,-35.156,-53.223,-38.086,-21.484,0.000
1593356542.971,-56.641,-52.246,-33.691,-29.785,0.000
1593356542.975,-67.383,-50.781,-33.691,-24.414,0.000
1593356542.978,-51.758,-48.340,-34.180,-14.160,0.000
1593356542.982,-18.066,-41.992,-29.785,-3.906,0.000
1593356542.986,-14.648,-41.016,-30.762,-1.953,0.000
1593356542.990,-49.316,-44.434,-37.598,-14.160,0.000
1593356542.994,-73.730,-38.574,-34.668,-22.949,0.000
1593356542.998,-50.781,-40.039,-23.926,-5.859,0.000
1593356543.002,-20.020,-39.062,-20.020,15.137,0.000
1593356543.006,-18.555,-34.180,-20.996,9.766,0.000
1593356543.010,-50.293,-37.109,-23.438,-12.207,0.000
1593356543.014,-72.754,-40.527,-22.949,-22.949,0.000
1593356543.018,-59.570,-41.504,-25.879,-15.137,0.000
1593356543.021,-38.574,-41.016,-25.879,-11.230,0.000
1593356543.025,-25.879,-38.574,-18.066,-3.418,0.000
1593356543.029,-36.621,-32.715,-16.602,-1.465,0.000
1593356543.033,-56.641,-29.297,-21.484,-10.742,0.000
1593356543.037,-45.898,-29.297,-25.879,-12.695,0.000
1593356543.041,-20.996,-33.691,-29.297,0.977,0.000
1593356543.045,-18.555,-37.598,-26.855,-3.906,0.000
1593356543.049,-41.992,-43.945,-29.297,-27.344,0.000
1593356543.053,-72.266,-49.316,-34.180,-42.969,0.000
1593356543.057,-69.336,-48.828,-33.691,-43.457,0.000
1593356543.061,-51.758,-51.270,-36.133,-31.250,0.000
1593356543.064,-44.922,-58.105,-38.574,-24.414,0.000
1593356543.068,-54.199,-60.059,-40.039,-33.203,0.000
1593356543.072,-76.172,-56.641,-46.875,-59.570,0.000
1593356543.076,-85.449,-55.664,-42.969,-62.012,0.000
1593356543.080,-58.594,-54.688,-37.109,-34.180,0.000
1593356543.084,-27.344,-53.223,-40.039,-28.320,0.000
1593356543.088,-49.316,-55.664,-45.898,-47.852,0.000
1593356543.092,-92.773,-53.223,-47.852,-62.500,0.000
1593356543.096,-104.980,-54.199,-52.734,-64.941,0.000
1593356543.100,-84.961,-61.035,-56.152,-64.453,0.000
1593356543.103,-60.547,-65.918,-51.270,-49.316,0.000
1593356543.107,-68.359,-66.895,-48.828,-41.016,0.000
1593356543.111,-97.656,-63.965,-49.316,-52.246,0.000
1593356543.115,-107.422,-63.477,-49.805,-68.359,0.000
1593356543.119,-83.008,-61.523,-51.758,-63.477,0.000
1593356543.123,-57.129,-58.594,-51.758,-40.527,0.000
1593356543.127,-51.270,-59.082,-51.270,-35.156,0.000
1593356543.131,-78.613,-60.547,-53.711,-48.340,0.000
1593356543.135,-97.656,-59.570,-58.594,-58.594,0.000
1593356543.139,-74.219,-60.547,-58.594,-53.711,0.000
1593356543.143,-44.922,-60.059,-55.176,-40.039,0.000
1593356543.146,-41.016,-59.082,-48.828,-31.250,0.000
1593356543.150,-57.129,-51.758,-44.434,-30.273,0.000
1593356543.154,-70.801,-41.016,-45.410,-35.156,0.000
1593356543.158,-52.734,-35.645,-38.574,-28.809,0.000
1593356543.162,-18.555,-34.668,-30.273,-7.324,0.000
1593356543.166,-14.648,-33.691,-27.344,2.441,0.000
1593356543.170,-34.668,-31.250,-26.855,-10.254,0.000
1593356543.174,-39.551,-26.367,-24.902,-20.508,0.000
1593356543.178,-26.855,-23.438,-19.043,-17.090,0.000
1593356543.182,-2.930,-20.996,-12.695,-0.977,0.000
1593356543.186,13.184,-17.090,-5.859,17.090,0.000
1593356543.189,-9.766,-11.230,-1.465,10.254,0.000
1593356543.193,-35.645,-9.277,0.000,-8.789,0.000
1593356543.197,-23.438,-10.742,2.930,-2.441,0.000
1593356543.201,3.906,-11.230,4.883,20.020,0.000
1593356543.205,20.996,-9.277,3.906,29.297,0.000
1593356543.209,3.418,-8.301,-0.977,4.395,0.000
1593356543.213,-33.691,-11.230,-1.465,-18.066,0.000
1593356543.217,-30.273,-13.184,-4.395,-13.184,0.000
1593356543.221,10.742,-10.254,-2.930,4.395,0.000
