timestamps,TP9,AF7,AF8,TP10,Right AUX
1593356377.068,-82.520,-31.738,-41.504,-95.215,0.000
1593356377.072,-94.727,-31.250,-41.016,-106.445,0.000
1593356377.076,-74.219,-28.809,-41.504,-86.426,0.000
1593356377.080,-41.504,-29.297,-33.691,-64.453,0.000
1593356377.084,-34.180,-33.203,-33.203,-67.383,0.000
1593356377.088,-71.289,-38.086,-40.527,-85.449,0.000
1593356377.092,-94.238,-38.574,-42.969,-87.891,0.000
1593356377.096,-74.219,-39.062,-38.574,-77.637,0.000
1593356377.100,-39.551,-40.527,-29.785,-53.223,0.000
1593356377.103,-37.598,-38.574,-31.738,-55.664,0.000
1593356377.107,-70.312,-39.062,-33.203,-90.332,0.000
1593356377.111,-94.727,-36.621,-27.344,-98.145,0.000
1593356377.115,-75.684,-33.203,-27.344,-96.191,0.000
1593356377.119,-40.039,-35.156,-30.273,-75.684,0.000
1593356377.123,-30.273,-34.180,-34.180,-72.754,0.000
1593356377.127,-59.082,-33.691,-32.715,-101.074,0.000
1593356377.131,-96.680,-41.016,-36.621,-105.469,0.000
1593356377.135,-91.309,-36.621,-38.086,-93.262,0.000
1593356377.139,-65.430,-34.668,-41.504,-83.496,0.000
1593356377.143,-48.828,-41.504,-44.922,-78.125,0.000
1593356377.146,-68.359,-39.062,-44.434,-87.891,0.000
1593356377.150,-105.957,-40.527,-47.852,-113.281,0.000
1593356377.154,-93.750,-42.969,-42.480,-97.168,0.000
1593356377.158,-55.664,-37.598,-37.109,-71.289,0.000
1593356377.162,-45.410,-34.180,-36.133,-75.684,0.000
1593356377.166,-69.336,-37.109,-39.551,-85.449,0.000
1593356377.170,-97.656,-36.133,-42.969,-98.145,0.000
1593356377.174,-90.332,-31.738,-36.133,-96.191,0.000
1593356377.178,-59.082,-29.297,-28.320,-72.266,0.000
1593356377.182,-35.645,-25.391,-27.832,-47.852,0.000
1593356377.186,-44.434,-21.973,-27.832,-49.805,0.000
1593356377.189,-78.125,-24.414,-30.273,-76.660,0.000
1593356377.193,-82.520,-23.926,-29.297,-75.195,0.000
1593356377.197,-60.059,-23.438,-24.902,-64.941,0.000
1593356377.201,-44.434,-24.414,-24.414,-68.848,0.000
1593356377.205,-46.875,-19.531,-24.414,-59.082,0.000
1593356377.209,-69.336,-18.066,-22.949,-70.801,0.000
1593356377.213,-82.031,-18.066,-23.926,-76.172,0.000
1593356377.217,-59.082,-20.996,-23.926,-59.082,0.000
1593356377.221,-21.973,-23.926,-19.043,-41.504,0.000
1593356377.225,-23.438,-23.438,-13.184,-31.738,0.000
1593356377.228,-44.434,-16.602,-8.301,-45.898,0.000
1593356377.232,-59.082,-14.160,-7.324,-63.477,0.000
1593356377.236,-52.734,-15.625,-12.695,-56.152,0.000
1593356377.240,-20.996,-16.602,-11.719,-29.297,0.000
1593356377.244,-15.137,-15.137,-7.812,-34.180,0.000
1593356377.248,-42.969,-14.160,-6.348,-53.223,0.000
1593356377.252,-67.871,-17.578,-4.883,-51.758,0.000
1593356377.256,-49.316,-19.043,-4.883,-43.457,0.000
1593356377.260,-5.371,-10.742,-2.441,-23.438,0.000
1593356377.264,0.488,-2.441,-0.977,-14.160,0.000
1593356377.268,-30.762,-0.977,6.836,-34.668,0.000
1593356377.271,-53.223,0.488,8.789,-53.223,0.000
1593356377.275,-43.457,0.977,2.930,-39.551,0.000
1593356377.279,-18.066,-3.418,4.395,-10.742,0.000
1593356377.283,-9.277,-8.301,6.348,-6.836,0.000
1593356377.287,-31.738,-7.812,-0.977,-23.926,0.000
1593356377.291,-68.848,-5.859,-5.371,-50.781,0.000
1593356377.295,-67.383,-10.254,-3.418,-62.500,0.000
1593356377.299,-42.969,-15.137,-3.418,-44.434,0.000
1593356377.303,-42.480,-20.020,-5.371,-36.133,0.000
1593356377.307,-62.500,-26.367,-8.301,-51.758,0.000
1593356377.311,-93.750,-27.344,-9.277,-67.383,0.000
1593356377.314,-87.402,-25.879,-6.836,-49.316,0.000
1593356377.318,-49.805,-24.414,-9.766,-36.621,0.000
1593356377.322,-25.391,-23.438,-9.766,-35.645,0.000
1593356377.326,-50.293,-23.926,-10.742,-41.016,0.000
1593356377.330,-85.938,-27.832,-17.090,-62.500,0.000
1593356377.334,-79.102,-26.855,-15.625,-60.059,0.000
1593356377.338,-51.270,-20.020,-12.207,-52.246,0.000
1593356377.342,-22.461,-19.043,-11.719,-42.480,0.000
1593356377.346,-41.016,-23.926,-9.766,-45.410,0.000
1593356377.350,-78.125,-24.414,-7.324,-69.824,0.000
1593356377.353,-77.637,-20.508,-12.207,-68.359,0.000
1593356377.357,-48.340,-22.949,-19.043,-50.781,0.000
1593356377.361,-17.090,-21.973,-15.625,-29.785,0.000
1593356377.365,-28.320,-21.973,-15.625,-29.297,0.000
1593356377.369,-63.965,-24.902,-20.020,-48.340,0.000
1593356377.373,-78.125,-25.391,-19.531,-56.152,0.000
1593356377.377,-50.293,-24.414,-15.625,-43.945,0.000
1593356377.381,-22.949,-27.344,-9.277,-24.902,0.000
1593356377.385,-39.551,-33.203,-13.672,-28.809,0.000
1593356377.389,-62.988,-28.809,-12.695,-47.852,0.000
1593356377.393,-78.613,-27.344,-8.301,-55.664,0.000
1593356377.396,-58.105,-25.879,-11.719,-45.898,0.000
1593356377.400,-23.438,-28.809,-17.578,-39.551,0.000
1593356377.404,-25.391,-29.785,-19.043,-47.363,0.000
1593356377.408,-49.316,-25.879,-18.066,-44.434,0.000
1593356377.412,-71.289,-27.832,-20.020,-55.664,0.000
1593356377.416,-51.270,-26.367,-17.090,-54.688,0.000
1593356377.420,-14.648,-23.438,-11.230,-39.062,0.000
1593356377.424,-9.277,-23.926,-8.301,-29.297,0.000
1593356377.428,-45.898,-26.367,-8.301,-35.645,0.000
1593356377.432,-75.195,-25.879,-8.301,-61.035,0.000
1593356377.436,-51.270,-26.367,-7.812,-49.316,0.000
1593356377.439,-15.625,-27.832,-9.766,-30.762,0.000
1593356377.443,-17.090,-31.738,-10.254,-38.086,0.000
1593356377.447,-51.270,-36.133,-14.648,-65.430,0.000
1593356377.451,-78.613,-31.738,-18.066,-85.938,0.000
1593356377.455,-65.430,-29.297,-15.137,-71.289,0.000
1593356377.459,-31.738,-31.250,-15.137,-55.664,0.000
1593356377.463,-14.160,-27.344,-10.254,-42.480,0.000
1593356377.467,-34.668,-24.902,-14.648,-45.898,0.000
1593356377.471,-57.129,-21.484,-15.625,-66.406,0.000
1593356377.475,-59.570,-20.996,-10.254,-60.547,0.000
1593356377.478,-27.344,-19.043,-11.719,-41.992,0.000
1593356377.482,-5.371,-18.066,-13.672,-29.297,0.000
1593356377.486,-36.621,-20.996,-21.973,-47.363,0.000
1593356377.490,-66.406,-17.578,-22.949,-70.801,0.000
1593356377.494,-62.012,-17.578,-21.973,-63.965,0.000
1593356377.498,-26.367,-19.043,-20.996,-42.969,0.000
1593356377.502,3.906,-11.719,-11.230,-26.855,0.000
1593356377.506,-8.789,-9.277,-6.348,-32.227,0.000
1593356377.510,-41.504,-13.184,-5.371,-48.340,0.000
1593356377.514,-54.199,-15.625,-7.812,-53.223,0.000
1593356377.518,-19.043,-14.160,-10.254,-33.203,0.000
1593356377.521,10.254,-10.254,-9.277,-19.531,0.000
1593356377.525,-16.113,-11.719,-7.324,-31.250,0.000
1593356377.529,-47.363,-16.602,-6.836,-42.969,0.000
1593356377.533,-61.035,-20.508,-9.766,-44.922,0.000
1593356377.537,-36.133,-21.484,-11.230,-34.668,0.000
1593356377.541,1.465,-26.367,-1.953,-19.531,0.000
1593356377.545,-6.836,-27.344,-0.488,-29.785,0.000
1593356377.549,-51.270,-21.973,-8.301,-65.430,0.000
1593356377.553,-75.684,-21.484,-11.230,-92.285,0.000
1593356377.557,-43.457,-24.414,-10.742,-76.172,0.000
1593356377.561,-17.090,-28.320,-2.930,-58.594,0.000
1593356377.564,-22.949,-23.438,0.488,-59.082,0.000
1593356377.568,-45.898,-18.555,-3.906,-69.824,0.000
1593356377.572,-73.730,-24.902,-6.348,-91.797,0.000
1593356377.576,-58.105,-25.879,-2.441,-89.844,0.000
1593356377.580,-22.949,-17.578,-4.883,-66.895,0.000
1593356377.584,-27.832,-17.578,-14.648,-66.406,0.000
1593356377.588,-61.035,-20.020,-13.184,-84.473,0.000
1593356377.592,-81.543,-20.996,-9.766,-90.332,0.000
1593356377.596,-55.176,-17.578,-10.742,-77.637,0.000
1593356377.600,-27.344,-16.113,-7.812,-65.430,0.000
1593356377.603,-27.344,-19.531,-6.836,-54.688,0.000
1593356377.607,-53.223,-20.996,-13.184,-65.430,0.000
1593356377.611,-77.148,-21.973,-14.160,-81.055,0.000
1593356377.615,-70.801,-24.414,-12.207,-66.895,0.000
1593356377.619,-38.086,-25.879,-14.648,-59.570,0.000
1593356377.623,-11.230,-24.902,-14.648,-54.688,0.000
1593356377.627,-39.551,-29.785,-18.066,-68.359,0.000
1593356377.631,-74.219,-26.855,-20.996,-90.332,0.000
1593356377.635,-52.734,-23.438,-18.066,-76.172,0.000
1593356377.639,-20.020,-26.367,-17.090,-58.594,0.000
1593356377.643,-8.789,-23.438,-16.602,-52.246,0.000
1593356377.646,-31.738,-25.879,-19.043,-69.336,0.000
1593356377.650,-70.801,-32.227,-21.484,-88.867,0.000
1593356377.654,-64.941,-30.273,-18.555,-76.660,0.000
1593356377.658,-30.273,-33.691,-21.484,-43.945,0.000
1593356377.662,-9.277,-36.133,-21.484,-25.879,0.000
1593356377.666,-30.273,-32.715,-19.043,-48.828,0.000
1593356377.670,-64.453,-32.715,-23.926,-69.336,0.000
1593356377.674,-70.801,-34.668,-25.391,-62.988,0.000
1593356377.678,-39.062,-33.203,-22.461,-47.363,0.000
1593356377.682,-16.113,-33.691,-20.020,-41.992,0.000
1593356377.686,-42.480,-36.621,-25.391,-53.223,0.000
1593356377.689,-74.707,-38.574,-28.809,-69.336,0.000
1593356377.693,-92.285,-38.574,-27.832,-85.449,0.000
1593356377.697,-69.824,-40.039,-28.320,-71.777,0.000
1593356377.701,-33.691,-37.598,-23.926,-37.598,0.000
1593356377.705,-46.875,-31.738,-21.973,-47.363,0.000
1593356377.709,-89.355,-38.086,-29.297,-78.125,0.000
1593356377.713,-104.004,-39.551,-28.320,-83.984,0.000
1593356377.717,-70.801,-36.621,-20.508,-61.035,0.000
1593356377.721,-45.898,-36.133,-25.879,-46.387,0.000
1593356377.725,-62.500,-36.133,-33.203,-68.359,0.000
1593356377.728,-94.238,-38.086,-34.180,-84.961,0.000
1593356377.732,-110.352,-39.551,-35.645,-92.773,0.000
1593356377.736,-85.449,-39.062,-34.668,-88.379,0.000
1593356377.740,-64.453,-36.133,-32.715,-88.867,0.000
1593356377.744,-66.895,-36.621,-34.180,-85.449,0.000
1593356377.748,-87.402,-39.551,-33.691,-90.332,0.000
1593356377.752,-109.863,-40.039,-26.367,-109.863,0.000
1593356377.756,-91.309,-35.645,-17.090,-85.449,0.000
1593356377.760,-58.105,-37.109,-21.484,-70.312,0.000
1593356377.764,-55.664,-39.062,-27.832,-81.543,0.000
1593356377.768,-92.285,-36.621,-28.809,-93.750,0.000
1593356377.771,-108.887,-38.086,-31.250,-95.703,0.000
1593356377.775,-87.891,-43.457,-28.320,-81.543,0.000
1593356377.779,-65.430,-45.410,-26.367,-76.172,0.000
1593356377.783,-53.711,-41.992,-30.273,-76.172,0.000
1593356377.787,-79.102,-41.504,-31.738,-89.355,0.000
1593356377.791,-105.957,-42.480,-32.227,-94.727,0.000
1593356377.795,-89.844,-41.504,-39.062,-83.984,0.000
1593356377.799,-54.199,-41.504,-40.039,-63.965,0.000
1593356377.803,-40.527,-41.992,-36.133,-57.129,0.000
1593356377.807,-58.105,-37.598,-31.738,-80.566,0.000
1593356377.811,-73.730,-32.715,-29.297,-80.566,0.000
1593356377.814,-60.547,-27.832,-27.832,-71.289,0.000
1593356377.818,-19.043,-26.855,-25.391,-69.824,0.000
1593356377.822,1.953,-29.297,-24.902,-57.129,0.000
1593356377.826,-35.156,-34.668,-26.367,-56.641,0.000
1593356377.830,-77.148,-37.109,-27.344,-65.430,0.000
1593356377.834,-75.684,-36.133,-30.762,-77.637,0.000
1593356377.838,-39.551,-34.180,-30.762,-67.383,0.000
1593356377.842,-13.672,-31.250,-24.902,-52.246,0.000
1593356377.846,-29.785,-28.320,-16.602,-60.059,0.000
1593356377.850,-55.176,-25.879,-10.742,-66.406,0.000
1593356377.853,-66.406,-31.738,-13.672,-77.148,0.000
1593356377.857,-44.922,-36.621,-13.184,-75.684,0.000
1593356377.861,-18.555,-35.645,-13.184,-65.918,0.000
1593356377.865,-26.367,-32.227,-15.137,-76.660,0.000
1593356377.869,-59.082,-35.645,-20.508,-93.750,0.000
1593356377.873,-83.008,-37.598,-23.926,-104.004,0.000
1593356377.877,-55.664,-33.203,-19.043,-86.426,0.000
1593356377.881,-30.762,-31.250,-15.137,-74.219,0.000
1593356377.885,-45.410,-39.551,-17.090,-88.379,0.000
1593356377.889,-73.242,-45.898,-15.137,-107.422,0.000
1593356377.893,-84.473,-43.457,-15.625,-108.398,0.000
1593356377.896,-67.871,-43.945,-20.996,-108.398,0.000
1593356377.900,-40.527,-42.969,-24.902,-103.516,0.000
1593356377.904,-37.598,-43.457,-28.809,-96.680,0.000
1593356377.908,-72.266,-42.969,-29.785,-113.770,0.000
1593356377.912,-98.145,-43.945,-33.691,-129.883,0.000
1593356377.916,-71.777,-42.969,-37.598,-114.746,0.000
1593356377.920,-38.574,-46.875,-41.992,-106.445,0.000
1593356377.924,-35.645,-47.852,-43.457,-104.004,0.000
1593356377.928,-72.266,-44.434,-43.457,-116.211,0.000
1593356377.932,-96.680,-48.828,-49.805,-137.207,0.000
1593356377.936,-73.730,-49.805,-49.805,-120.605,0.000
1593356377.939,-37.598,-47.363,-43.457,-94.727,0.000
1593356377.943,-28.809,-46.387,-43.945,-84.961,0.000
1593356377.947,-63.477,-45.410,-44.434,-97.656,0.000
1593356377.951,-89.355,-37.109,-33.203,-103.027,0.000
1593356377.955,-80.566,-35.156,-31.250,-92.773,0.000
1593356377.959,-52.734,-41.992,-36.133,-91.797,0.000
1593356377.963,-45.410,-41.504,-32.227,-87.402,0.000
1593356377.967,-76.660,-40.039,-30.273,-103.027,0.000
1593356377.971,-104.980,-43.457,-30.273,-125.977,0.000
1593356377.975,-90.820,-41.016,-24.414,-119.141,0.000
1593356377.978,-55.664,-34.668,-19.531,-101.562,0.000
1593356377.982,-33.691,-32.227,-19.531,-94.727,0.000
1593356377.986,-53.223,-29.297,-19.531,-104.980,0.000
1593356377.990,-85.938,-26.855,-17.578,-119.141,0.000
1593356377.994,-76.172,-23.926,-19.531,-114.258,0.000
1593356377.998,-25.879,-19.043,-11.719,-84.961,0.000
1593356378.002,-5.859,-18.066,-8.789,-66.406,0.000
1593356378.006,-35.156,-14.648,-9.766,-83.008,0.000
1593356378.010,-48.340,-9.277,-1.465,-96.191,0.000
1593356378.014,-51.758,-12.207,-1.465,-95.215,0.000
1593356378.018,-35.156,-16.602,-1.465,-83.984,0.000
1593356378.021,-11.719,-12.695,-2.441,-73.242,0.000
1593356378.025,-21.973,-8.789,-6.348,-77.637,0.000
1593356378.029,-41.504,-8.789,-8.301,-83.496,0.000
1593356378.033,-49.316,-11.719,-3.906,-87.402,0.000
1593356378.037,-25.879,-13.184,2.930,-78.613,0.000
1593356378.041,-0.977,-10.742,-1.953,-69.336,0.000
1593356378.045,-10.742,-12.207,-1.953,-84.473,0.000
1593356378.049,-50.781,-18.555,3.418,-108.398,0.000
1593356378.053,-73.242,-22.949,1.465,-120.117,0.000
1593356378.057,-46.875,-23.926,-2.441,-92.773,0.000
1593356378.061,-16.113,-24.902,2.930,-73.242,0.000
1593356378.064,-26.367,-29.297,3.906,-87.402,0.000
1593356378.068,-62.500,-30.273,-3.418,-104.004,0.000
1593356378.072,-71.777,-34.668,-3.906,-109.375,0.000
1593356378.076,-42.969,-35.645,0.977,-90.332,0.000
1593356378.080,-15.137,-34.668,4.883,-60.059,0.000
1593356378.084,-18.555,-38.086,-1.465,-64.453,0.000
1593356378.088,-44.434,-40.527,-5.859,-81.055,0.000
1593356378.092,-61.523,-44.434,-5.371,-84.473,0.000
1593356378.096,-38.574,-45.410,0.488,-78.613,0.000
1593356378.100,-13.184,-42.969,-3.906,-60.547,0.000
1593356378.103,-14.160,-41.016,-11.230,-55.176,0.000
1593356378.107,-52.246,-39.551,-12.695,-82.520,0.000
1593356378.111,-79.102,-41.504,-13.672,-97.656,0.000
1593356378.115,-64.453,-38.574,-18.066,-81.543,0.000
1593356378.119,-40.039,-37.109,-19.043,-68.359,0.000
1593356378.123,-26.367,-41.504,-14.160,-70.801,0.000
1593356378.127,-43.945,-43.945,-15.625,-81.055,0.000
1593356378.131,-62.988,-38.574,-12.695,-77.148,0.000
1593356378.135,-51.758,-36.621,-9.277,-60.059,0.000
1593356378.139,-19.043,-35.645,-7.812,-38.086,0.000
1593356378.143,-8.301,-33.203,-9.277,-28.809,0.000
1593356378.146,-39.551,-36.133,-13.672,-56.641,0.000
1593356378.150,-71.289,-37.598,-19.043,-67.871,0.000
1593356378.154,-65.918,-32.715,-21.484,-70.312,0.000
1593356378.158,-35.645,-34.180,-21.484,-70.312,0.000
1593356378.162,-20.020,-36.621,-19.531,-53.711,0.000
1593356378.166,-37.109,-36.621,-18.066,-55.664,0.000
1593356378.170,-71.777,-36.133,-18.555,-81.055,0.000
1593356378.174,-79.590,-34.668,-20.020,-89.844,0.000
1593356378.178,-47.852,-33.203,-19.531,-65.430,0.000
1593356378.182,-28.809,-30.762,-16.602,-46.875,0.000
1593356378.186,-38.574,-31.250,-21.973,-54.688,0.000
1593356378.189,-71.289,-33.203,-24.902,-67.383,0.000
1593356378.193,-83.984,-30.273,-26.367,-73.242,0.000
1593356378.197,-42.969,-28.809,-22.461,-63.477,0.000
1593356378.201,-12.207,-28.320,-16.113,-47.363,0.000
1593356378.205,-27.832,-27.344,-14.648,-49.316,0.000
1593356378.209,-62.988,-25.391,-12.695,-58.105,0.000
1593356378.213,-75.684,-25.391,-13.672,-60.059,0.000
1593356378.217,-44.434,-26.855,-10.742,-56.152,0.000
1593356378.221,-7.324,-21.973,-8.301,-40.527,0.000
1593356378.225,-15.625,-18.555,-12.695,-26.855,0.000
1593356378.228,-53.223,-20.508,-17.578,-48.828,0.000
1593356378.232,-78.613,-21.973,-19.531,-69.336,0.000
1593356378.236,-66.895,-21.484,-23.438,-55.664,0.000
1593356378.240,-31.738,-21.973,-22.949,-41.016,0.000
1593356378.244,-31.250,-31.250,-19.531,-37.598,0.000
1593356378.248,-68.848,-31.250,-21.484,-59.570,0.000
1593356378.252,-89.355,-30.762,-23.926,-71.289,0.000
1593356378.256,-67.383,-33.691,-19.531,-55.176,0.000
1593356378.260,-29.297,-25.391,-18.066,-29.297,0.000
1593356378.264,-27.344,-21.973,-23.438,-30.273,0.000
1593356378.268,-67.871,-28.320,-27.344,-48.340,0.000
1593356378.271,-92.285,-32.715,-28.809,-58.105,0.000
1593356378.275,-67.871,-28.809,-21.973,-52.734,0.000
1593356378.279,-19.043,-19.531,-13.184,-19.531,0.000
1593356378.283,-11.230,-14.648,-13.672,2.441,0.000
1593356378.287,-45.898,-19.043,-15.625,-21.484,0.000
1593356378.291,-69.824,-21.484,-12.695,-47.852,0.000
1593356378.295,-61.523,-23.438,-10.254,-37.109,0.000
1593356378.299,-26.367,-21.973,-7.324,-14.160,0.000
1593356378.303,-10.742,-17.578,-3.418,-8.301,0.000
1593356378.307,-40.527,-22.949,-10.254,-25.879,0.000
1593356378.311,-71.777,-26.367,-11.230,-43.457,0.000
1593356378.314,-62.988,-24.414,-4.883,-36.133,0.000
1593356378.318,-27.344,-22.461,-0.977,-3.906,0.000
1593356378.322,-8.789,-18.555,1.953,1.953,0.000
1593356378.326,-39.551,-16.113,-2.930,-31.738,0.000
1593356378.330,-72.754,-17.090,-5.371,-49.805,0.000
1593356378.334,-71.777,-17.090,-7.324,-46.387,0.000
1593356378.338,-35.156,-11.719,-8.301,-34.180,0.000
1593356378.342,-13.184,-13.672,-4.395,-24.414,0.000
1593356378.346,-27.832,-15.137,-3.418,-30.762,0.000
1593356378.350,-50.293,-5.859,-6.836,-55.176,0.000
1593356378.353,-57.617,-7.324,-9.766,-60.059,0.000
1593356378.357,-34.180,-8.301,-9.277,-38.086,0.000
1593356378.361,-13.184,-8.789,-8.789,-20.020,0.000
1593356378.365,-31.250,-13.672,-10.742,-33.203,0.000
1593356378.369,-58.594,-13.184,-13.672,-69.336,0.000
1593356378.373,-58.594,-11.230,-5.859,-66.406,0.000
1593356378.377,-28.320,-14.160,0.000,-42.480,0.000
1593356378.381,-4.395,-19.531,-4.883,-30.273,0.000
1593356378.385,-21.973,-16.602,-6.348,-31.738,0.000
1593356378.389,-53.223,-17.090,-5.859,-52.734,0.000
1593356378.393,-56.641,-17.578,-8.789,-49.805,0.000
1593356378.396,-37.598,-13.672,-13.672,-33.203,0.000
1593356378.400,-14.648,-13.672,-8.301,-32.227,0.000
1593356378.404,-13.672,-14.648,-1.465,-35.645,0.000
1593356378.408,-41.016,-15.137,-3.906,-47.363,0.000
1593356378.412,-47.852,-13.672,2.930,-52.734,0.000
1593356378.416,-29.785,-14.160,-0.488,-52.246,0.000
1593356378.420,-4.883,-17.090,-4.883,-30.762,0.000
1593356378.424,-5.859,-16.602,0.488,-16.602,0.000
1593356378.428,-39.062,-18.555,0.488,-37.109,0.000
1593356378.432,-59.570,-20.020,-2.930,-54.688,0.000
1593356378.436,-48.828,-20.996,-4.883,-51.270,0.000
1593356378.439,-16.113,-24.902,-2.441,-26.367,0.000
1593356378.443,-10.254,-28.809,0.000,-15.625,0.000
1593356378.447,-49.805,-28.809,-2.930,-40.039,0.000
1593356378.451,-76.660,-31.250,-7.324,-57.617,0.000
1593356378.455,-56.152,-33.691,-7.812,-29.297,0.000
1593356378.459,-32.227,-31.250,-6.836,-4.883,0.000
1593356378.463,-29.785,-32.227,-6.348,-6.836,0.000
1593356378.467,-43.457,-29.785,-9.766,-11.230,0.000
1593356378.471,-73.242,-29.297,-14.160,-31.738,0.000
1593356378.475,-78.125,-34.180,-10.742,-33.691,0.000
1593356378.478,-33.691,-37.598,-8.789,-2.441,0.000
1593356378.482,-12.695,-39.062,-4.883,2.441,0.000
1593356378.486,-39.062,-36.133,-4.883,-25.391,0.000
1593356378.490,-62.500,-32.227,-9.277,-42.480,0.000
1593356378.494,-57.617,-35.645,-5.371,-31.738,0.000
1593356378.498,-21.484,-42.480,-2.930,-20.996,0.000
1593356378.502,0.000,-39.062,-8.789,-25.391,0.000
1593356378.506,-26.367,-38.574,-12.695,-30.762,0.000
1593356378.510,-64.453,-41.016,-11.230,-55.176,0.000
1593356378.514,-70.801,-41.992,-18.066,-70.312,0.000
1593356378.518,-41.016,-42.969,-20.020,-49.316,0.000
1593356378.521,-14.648,-39.551,-16.113,-36.621,0.000
1593356378.525,-25.391,-41.504,-18.555,-46.387,0.000
1593356378.529,-61.035,-45.410,-19.043,-67.871,0.000
1593356378.533,-71.777,-46.387,-19.043,-70.801,0.000
1593356378.537,-32.227,-47.363,-25.391,-52.246,0.000
1593356378.541,-1.953,-46.875,-23.926,-37.109,0.000
1593356378.545,-23.926,-45.410,-19.531,-51.758,0.000
1593356378.549,-60.547,-48.340,-20.996,-85.449,0.000
1593356378.553,-77.637,-52.246,-22.461,-90.820,0.000
1593356378.557,-54.688,-53.711,-20.020,-68.359,0.000
1593356378.561,-18.555,-49.805,-15.137,-38.086,0.000
1593356378.564,-26.367,-50.781,-22.461,-45.410,0.000
1593356378.568,-75.195,-52.246,-30.273,-80.078,0.000
1593356378.572,-85.449,-49.316,-29.297,-78.125,0.000
1593356378.576,-48.828,-45.898,-23.926,-59.570,0.000
1593356378.580,-17.090,-43.457,-15.137,-41.016,0.000
1593356378.584,-18.066,-39.551,-13.184,-29.785,0.000
1593356378.588,-49.316,-37.109,-14.160,-45.898,0.000
1593356378.592,-69.336,-40.039,-16.602,-56.641,0.000
1593356378.596,-44.434,-34.668,-10.254,-41.504,0.000
1593356378.600,-8.789,-31.738,-6.348,-19.531,0.000
1593356378.603,-6.348,-36.621,-15.625,-20.508,0.000
1593356378.607,-48.828,-41.992,-20.996,-51.270,0.000
1593356378.611,-77.637,-45.410,-20.508,-73.730,0.000
1593356378.615,-52.246,-41.992,-17.578,-63.477,0.000
1593356378.619,-12.695,-40.527,-11.719,-33.691,0.000
1593356378.623,-7.324,-37.598,-9.766,-31.738,0.000
1593356378.627,-33.691,-37.109,-11.230,-48.828,0.000
1593356378.631,-58.594,-35.156,-10.742,-60.547,0.000
1593356378.635,-47.363,-31.738,-6.348,-50.293,0.000
1593356378.639,-7.812,-29.297,-5.371,-24.414,0.000
1593356378.643,-0.488,-30.762,-9.277,-14.648,0.000
