timestamps,TP9,AF7,AF8,TP10,Right AUX
1595685544.753,1.953,-32.227,-36.133,-14.648,0.000
1595685544.757,-11.719,-30.762,-42.969,-26.855,0.000
1595685544.761,-29.785,-38.086,-40.039,-45.898,0.000
1595685544.764,-32.227,-40.039,-37.598,-43.945,0.000
1595685544.768,-23.926,-39.062,-38.574,-25.391,0.000
1595685544.772,-15.137,-35.645,-34.180,-15.137,0.000
1595685544.776,-16.602,-32.715,-33.691,-23.926,0.000
1595685544.780,-28.320,-35.156,-38.086,-46.875,0.000
1595685544.784,-24.902,-33.691,-32.715,-37.109,0.000
1595685544.788,-7.324,-28.809,-24.414,-14.160,0.000
1595685544.792,1.953,-24.414,-22.949,-16.602,0.000
1595685544.796,4.395,-23.438,-27.832,-30.762,0.000
1595685544.800,-6.836,-25.391,-28.809,-41.992,0.000
1595685544.803,-6.836,-25.391,-25.391,-41.992,0.000
1595685544.807,0.488,-27.832,-29.297,-32.715,0.000
1595685544.811,2.930,-24.902,-33.203,-20.508,0.000
1595685544.815,-2.441,-23.926,-31.738,-29.785,0.000
1595685544.819,-12.207,-27.344,-30.762,-47.852,0.000
1595685544.823,-12.695,-25.391,-33.691,-46.875,0.000
1595685544.827,-7.324,-26.367,-38.086,-46.387,0.000
1595685544.831,1.465,-29.297,-32.227,-30.273,0.000
1595685544.835,11.230,-29.785,-26.367,-24.414,0.000
1595685544.839,4.395,-30.762,-29.297,-45.898,0.000
1595685544.843,-17.090,-30.762,-33.691,-53.223,0.000
1595685544.846,-22.461,-25.391,-37.109,-53.711,0.000
1595685544.850,-12.207,-25.879,-35.645,-46.387,0.000
1595685544.854,-0.488,-29.297,-32.227,-37.109,0.000
1595685544.858,0.977,-24.902,-34.180,-43.457,0.000
1595685544.862,-10.742,-26.855,-41.504,-56.641,0.000
1595685544.866,-22.949,-32.227,-41.992,-51.270,0.000
1595685544.870,-19.531,-32.227,-43.945,-34.180,0.000
1595685544.874,-4.883,-36.133,-43.945,-23.438,0.000
1595685544.878,-7.812,-43.457,-35.645,-34.180,0.000
1595685544.882,-14.160,-41.016,-33.203,-53.223,0.000
1595685544.886,-5.371,-38.086,-35.156,-49.805,0.000
1595685544.889,9.766,-40.039,-35.156,-31.738,0.000
1595685544.893,20.508,-33.203,-35.156,-19.531,0.000
1595685544.897,17.578,-31.250,-43.457,-28.809,0.000
1595685544.901,-2.441,-33.203,-47.852,-47.852,0.000
1595685544.905,-17.578,-35.156,-42.480,-43.457,0.000
1595685544.909,-11.719,-35.645,-51.270,-25.879,0.000
1595685544.913,-4.883,-32.715,-59.570,-21.484,0.000
1595685544.917,-2.930,-28.320,-50.781,-18.555,0.000
1595685544.921,-6.836,-26.855,-46.875,-23.438,0.000
1595685544.925,-11.719,-33.691,-46.387,-30.273,0.000
1595685544.928,0.977,-40.039,-36.621,-20.996,0.000
1595685544.932,6.348,-41.016,-33.203,-7.812,0.000
1595685544.936,-3.418,-44.434,-34.668,-4.395,0.000
1595685544.940,-12.695,-52.246,-37.109,-20.020,0.000
1595685544.944,-17.090,-52.246,-40.039,-27.344,0.000
1595685544.948,-0.977,-47.363,-33.203,-18.555,0.000
1595685544.952,19.531,-44.434,-32.227,-4.395,0.000
1595685544.956,10.254,-45.898,-33.203,-8.301,0.000
1595685544.960,-11.719,-51.270,-30.273,-33.203,0.000
1595685544.964,-27.344,-51.758,-31.738,-36.621,0.000
1595685544.968,-26.855,-46.387,-27.344,-16.602,0.000
1595685544.971,-5.859,-43.457,-20.020,-9.277,0.000
1595685544.975,3.906,-42.969,-23.926,-20.508,0.000
1595685544.979,-7.812,-43.945,-22.461,-30.762,0.000
1595685544.983,-22.461,-45.898,-19.531,-31.250,0.000
1595685544.987,-17.090,-45.898,-23.438,-11.719,0.000
1595685544.991,0.488,-40.527,-21.973,0.977,0.000
1595685544.995,11.719,-36.133,-25.391,-11.230,0.000
1595685544.999,4.883,-34.180,-29.785,-27.832,0.000
1595685545.003,-5.371,-27.344,-26.855,-39.551,0.000
1595685545.007,6.836,-21.484,-26.855,-20.020,0.000
1595685545.011,13.672,-29.297,-30.762,1.953,0.000
1595685545.014,1.953,-34.180,-31.250,-10.742,0.000
1595685545.018,-6.836,-32.227,-29.297,-24.902,0.000
1595685545.022,-16.113,-36.133,-30.273,-39.551,0.000
1595685545.026,-20.996,-40.527,-36.621,-40.527,0.000
1595685545.030,-12.695,-38.574,-35.645,-23.926,0.000
1595685545.034,-3.906,-36.621,-27.832,-15.137,0.000
1595685545.038,-4.883,-40.039,-26.367,-33.203,0.000
1595685545.042,-16.113,-45.410,-31.250,-49.805,0.000
1595685545.046,-25.879,-48.828,-41.992,-32.715,0.000
1595685545.050,-20.508,-53.223,-48.828,-20.996,0.000
1595685545.053,-2.441,-53.711,-44.922,-27.832,0.000
1595685545.057,-4.883,-55.664,-42.969,-43.457,0.000
1595685545.061,-29.297,-62.012,-45.898,-62.988,0.000
1595685545.065,-42.969,-65.430,-49.316,-57.617,0.000
1595685545.069,-33.203,-62.500,-49.316,-37.109,0.000
1595685545.073,-22.949,-61.523,-52.246,-37.598,0.000
1595685545.077,-20.508,-61.035,-55.664,-48.340,0.000
1595685545.081,-18.066,-60.059,-56.152,-56.152,0.000
1595685545.085,-34.180,-64.941,-59.082,-58.594,0.000
1595685545.089,-32.715,-62.500,-59.082,-45.898,0.000
1595685545.093,-7.812,-54.199,-60.059,-34.180,0.000
1595685545.096,-4.395,-56.152,-58.594,-39.551,0.000
1595685545.100,-23.438,-59.570,-56.641,-55.176,0.000
1595685545.104,-31.738,-57.617,-56.641,-57.129,0.000
1595685545.108,-19.043,-56.641,-55.664,-42.969,0.000
1595685545.112,-3.418,-56.152,-55.176,-29.297,0.000
1595685545.116,-1.953,-53.223,-56.641,-37.109,0.000
1595685545.120,-7.812,-53.223,-60.059,-42.480,0.000
1595685545.124,-20.508,-55.664,-59.082,-36.621,0.000
1595685545.128,-24.414,-54.199,-56.152,-24.414,0.000
1595685545.132,-16.113,-52.734,-52.734,-12.207,0.000
1595685545.136,-17.578,-52.246,-50.293,-20.508,0.000
1595685545.139,-23.926,-50.781,-49.805,-37.109,0.000
1595685545.143,-38.574,-50.293,-47.363,-45.898,0.000
1595685545.147,-37.109,-48.828,-43.945,-51.758,0.000
1595685545.151,-23.926,-49.316,-45.898,-50.293,0.000
1595685545.155,-27.344,-52.246,-48.340,-54.199,0.000
1595685545.159,-34.668,-48.828,-45.898,-63.477,0.000
1595685545.163,-35.645,-46.875,-44.434,-70.801,0.000
1595685545.167,-28.320,-42.969,-44.922,-57.129,0.000
1595685545.171,-6.836,-35.156,-41.016,-41.504,0.000
1595685545.175,-1.465,-37.109,-37.109,-41.992,0.000
1595685545.178,-6.836,-41.992,-42.480,-57.129,0.000
1595685545.182,-19.531,-37.109,-40.039,-63.965,0.000
1595685545.186,-16.113,-28.809,-34.668,-42.480,0.000
1595685545.190,7.812,-24.414,-37.598,-30.762,0.000
1595685545.194,6.836,-28.809,-33.203,-38.086,0.000
1595685545.198,-13.184,-37.109,-26.367,-42.969,0.000
1595685545.202,-32.715,-41.504,-26.855,-53.223,0.000
1595685545.206,-24.414,-36.621,-27.344,-48.828,0.000
1595685545.210,-8.301,-34.180,-32.227,-35.156,0.000
1595685545.214,-5.859,-40.527,-36.621,-25.391,0.000
1595685545.218,-20.508,-38.086,-37.598,-34.668,0.000
1595685545.221,-44.434,-37.598,-41.016,-60.547,0.000
1595685545.225,-38.574,-41.504,-41.992,-58.105,0.000
1595685545.229,-23.926,-36.621,-41.992,-41.504,0.000
1595685545.233,-17.090,-34.180,-41.992,-34.180,0.000
1595685545.237,-15.625,-36.133,-42.480,-35.156,0.000
1595685545.241,-27.344,-32.227,-41.992,-54.199,0.000
1595685545.245,-41.016,-27.832,-40.527,-63.965,0.000
1595685545.249,-35.156,-27.344,-34.180,-46.875,0.000
1595685545.253,-5.371,-24.414,-32.227,-31.250,0.000
1595685545.257,0.000,-18.066,-29.785,-35.156,0.000
1595685545.261,-14.160,-18.066,-25.879,-46.387,0.000
1595685545.264,-19.531,-20.020,-30.273,-41.504,0.000
1595685545.268,-7.812,-16.113,-30.762,-27.832,0.000
1595685545.272,8.301,-16.602,-28.809,-20.996,0.000
1595685545.276,13.672,-23.438,-27.832,-22.461,0.000
1595685545.280,-4.883,-27.832,-31.738,-32.227,0.000
1595685545.284,-19.531,-34.180,-31.738,-32.227,0.000
1595685545.288,-10.254,-40.527,-31.738,-19.043,0.000
1595685545.292,2.441,-40.039,-35.156,-4.883,0.000
1595685545.296,1.465,-40.039,-32.715,-10.742,0.000
1595685545.300,-20.508,-41.992,-32.227,-34.180,0.000
1595685545.303,-25.391,-44.922,-34.668,-40.039,0.000
1595685545.307,-11.230,-48.828,-35.645,-21.973,0.000
1595685545.311,-1.465,-48.340,-41.504,-13.184,0.000
1595685545.315,2.441,-47.852,-43.457,-18.555,0.000
1595685545.319,0.000,-47.852,-37.109,-34.180,0.000
1595685545.323,-8.301,-47.852,-38.574,-46.387,0.000
1595685545.327,-9.277,-47.852,-44.922,-32.227,0.000
1595685545.331,-1.465,-46.875,-45.898,-14.160,0.000
1595685545.335,5.859,-46.387,-29.297,-10.742,0.000
1595685545.339,-3.418,-44.434,-90.820,-29.297,0.000
1595685545.343,-17.578,-41.992,-178.223,-48.340,0.000
1595685545.346,-18.555,-44.434,-128.906,-37.598,0.000
1595685545.350,-11.230,-46.875,-82.031,-26.855,0.000
1595685545.354,-5.371,-47.363,-70.801,-30.762,0.000
1595685545.358,-20.020,-47.363,-48.340,-39.062,0.000
1595685545.362,-34.180,-43.457,-85.449,-41.016,0.000
1595685545.366,-30.762,-41.016,-190.430,-23.438,0.000
1595685545.370,-16.113,-44.434,-260.742,-14.648,0.000
1595685545.374,0.000,-44.922,-293.457,-20.996,0.000
1595685545.378,-3.906,-38.086,-306.641,-29.297,0.000
1595685545.382,-17.090,-38.086,-305.664,-45.410,0.000
1595685545.386,-20.996,-38.086,-296.875,-39.062,0.000
1595685545.389,-12.207,-40.527,-290.527,-22.461,0.000
1595685545.393,0.977,-38.086,-285.156,-20.996,0.000
1595685545.397,0.000,-29.297,-274.902,-33.203,0.000
1595685545.401,-7.324,-32.715,-264.648,-48.340,0.000
1595685545.405,-11.230,-33.691,-256.836,-42.480,0.000
1595685545.409,-12.695,-32.227,-254.883,-35.156,0.000
1595685545.413,-1.465,-33.203,-250.000,-26.855,0.000
1595685545.417,-6.348,-34.668,-239.746,-23.926,0.000
1595685545.421,-20.020,-37.109,-229.492,-28.320,0.000
1595685545.425,-20.996,-34.668,-223.145,-16.113,0.000
1595685545.428,-19.043,-32.715,-222.656,-12.207,0.000
1595685545.432,-1.465,-31.250,-214.844,-8.789,0.000
1595685545.436,-4.395,-31.250,-205.566,-7.812,0.000
1595685545.440,-21.484,-33.691,-199.707,-21.484,0.000
1595685545.444,-22.949,-30.762,-189.941,-29.785,0.000
1595685545.448,-13.184,-32.715,-184.570,-22.461,0.000
1595685545.452,7.812,-32.227,-184.570,-10.254,0.000
1595685545.456,16.602,-30.762,-177.734,-7.812,0.000
1595685545.460,2.441,-30.762,-167.969,-22.949,0.000
1595685545.464,-14.648,-28.809,-162.598,-27.344,0.000
1595685545.468,-5.859,-28.809,-165.039,-13.184,0.000
1595685545.471,18.555,-22.461,-170.410,2.930,0.000
1595685545.475,23.438,-20.996,-168.945,-1.953,0.000
1595685545.479,8.789,-18.555,-166.992,-11.719,0.000
1595685545.483,-8.789,-19.043,-167.480,-24.902,0.000
1595685545.487,-1.953,-26.367,-158.203,-27.344,0.000
1595685545.491,10.742,-28.809,-149.414,-8.301,0.000
1595685545.495,8.301,-27.344,-151.367,-19.531,0.000
1595685545.499,-5.859,-29.785,-154.785,-38.086,0.000
1595685545.503,-20.996,-33.203,-155.273,-34.668,0.000
1595685545.507,-29.297,-37.109,-155.273,-25.391,0.000
1595685545.511,-18.066,-40.527,-157.715,-20.020,0.000
1595685545.514,-12.207,-40.527,-155.273,-17.578,0.000
1595685545.518,-26.855,-42.480,-78.613,-29.297,0.000
1595685545.522,-33.203,-41.992,23.438,-50.781,0.000
1595685545.526,-27.832,-39.551,69.824,-47.363,0.000
1595685545.530,-15.137,-39.551,98.633,-28.809,0.000
1595685545.534,4.883,-39.551,122.559,-20.508,0.000
1595685545.538,9.766,-33.203,142.090,-25.879,0.000
1595685545.542,-4.883,-31.738,146.973,-46.387,0.000
1595685545.546,-16.602,-32.227,146.973,-58.594,0.000
1595685545.550,-8.301,-30.273,155.273,-40.527,0.000
1595685545.553,-0.977,-30.762,155.762,-26.855,0.000
1595685545.557,-7.324,-31.738,153.809,-47.363,0.000
1595685545.561,-22.949,-28.809,149.902,-58.594,0.000
1595685545.565,-35.156,-26.855,149.902,-48.828,0.000
1595685545.569,-18.066,-29.297,155.762,-28.809,0.000
1595685545.573,-1.465,-32.715,150.879,-14.648,0.000
1595685545.577,-13.184,-34.668,141.602,-27.344,0.000
1595685545.581,-23.926,-34.668,138.672,-41.504,0.000
1595685545.585,-17.578,-32.715,134.766,-35.156,0.000
1595685545.589,-9.766,-35.156,134.277,-12.207,0.000
1595685545.593,-4.883,-35.645,137.207,-1.465,0.000
1595685545.596,-14.160,-39.551,135.742,-15.137,0.000
1595685545.600,-23.438,-41.504,129.883,-27.344,0.000
1595685545.604,-26.367,-38.086,125.000,-32.715,0.000
1595685545.608,-19.043,-34.668,122.559,-16.113,0.000
1595685545.612,-7.324,-30.273,112.305,-4.883,0.000
1595685545.616,-6.348,-27.832,108.887,-17.090,0.000
1595685545.620,-11.230,-27.832,106.934,-29.297,0.000
1595685545.624,-15.137,-29.785,98.145,-37.109,0.000
1595685545.628,-14.160,-28.320,91.797,-27.344,0.000
1595685545.632,-0.488,-28.809,91.797,-9.766,0.000
1595685545.636,10.742,-27.832,93.262,-10.254,0.000
1595685545.639,7.324,-23.438,92.773,-30.273,0.000
1595685545.643,-10.254,-28.320,89.844,-36.621,0.000
1595685545.647,-16.602,-30.762,88.379,-22.949,0.000
1595685545.651,-3.906,-29.785,87.891,-7.812,0.000
1595685545.655,6.836,-29.785,83.008,-7.812,0.000
1595685545.659,-1.465,-28.809,80.078,-25.879,0.000
1595685545.663,-16.113,-28.320,82.031,-29.297,0.000
1595685545.667,-8.301,-29.297,76.172,-21.484,0.000
1595685545.671,6.348,-28.809,66.895,-14.648,0.000
1595685545.675,4.883,-24.902,65.918,-7.324,0.000
1595685545.678,-6.836,-24.414,66.895,-22.949,0.000
1595685545.682,-9.277,-23.438,64.453,-32.227,0.000
1595685545.686,-8.789,-25.879,59.570,-27.832,0.000
1595685545.690,-1.465,-26.367,57.617,-11.719,0.000
1595685545.694,17.578,-24.414,55.664,-0.488,0.000
1595685545.698,8.301,-26.367,50.781,-15.137,0.000
1595685545.702,-14.648,-31.250,47.363,-17.090,0.000
1595685545.706,-12.207,-30.762,38.574,-19.043,0.000
1595685545.710,2.930,-27.832,35.645,-18.066,0.000
1595685545.714,20.020,-25.391,42.969,-4.883,0.000
1595685545.718,22.461,-21.973,40.039,-11.719,0.000
1595685545.721,4.395,-21.484,35.645,-31.738,0.000
1595685545.725,-5.371,-26.367,39.062,-37.109,0.000
1595685545.729,1.465,-30.762,35.645,-27.832,0.000
1595685545.733,10.742,-32.715,32.715,-17.578,0.000
1595685545.737,2.930,-37.598,32.227,-21.484,0.000
1595685545.741,-22.949,-41.992,29.297,-39.062,0.000
1595685545.745,-28.320,-35.645,34.180,-44.922,0.000
1595685545.749,-15.137,-32.715,32.715,-28.320,0.000
1595685545.753,5.859,-26.855,30.762,-3.906,0.000
1595685545.757,15.625,-18.555,29.297,-3.418,0.000
1595685545.761,-0.488,-19.043,25.879,-22.461,0.000
1595685545.764,-3.418,-19.043,27.344,-32.715,0.000
1595685545.768,-3.906,-18.555,22.949,-20.020,0.000
1595685545.772,3.906,-22.461,16.602,0.000,0.000
1595685545.776,10.254,-32.227,21.484,-11.230,0.000
1595685545.780,-11.230,-35.156,23.438,-20.996,0.000
1595685545.784,-22.461,-30.762,20.996,-6.836,0.000
1595685545.788,-3.906,-32.227,22.461,0.000,0.000
1595685545.792,15.625,-29.785,25.879,6.348,0.000
1595685545.796,16.113,-25.391,29.785,9.277,0.000
1595685545.800,14.160,-24.902,24.902,-4.883,0.000
1595685545.803,5.371,-22.461,19.043,-14.160,0.000
1595685545.807,0.488,-25.391,17.090,-10.742,0.000
1595685545.811,4.395,-29.297,11.719,-4.395,0.000
1595685545.815,7.812,-26.367,12.207,-7.812,0.000
1595685545.819,-3.906,-28.809,7.324,-24.902,0.000
1595685545.823,-23.926,-33.691,0.000,-39.062,0.000
1595685545.827,-16.602,-33.203,1.465,-25.879,0.000
1595685545.831,1.465,-32.227,3.906,-15.625,0.000
1595685545.835,6.348,-38.574,0.488,-20.996,0.000
1595685545.839,-3.906,-43.945,-1.953,-28.320,0.000
1595685545.843,-5.371,-41.016,-2.441,-34.668,0.000
1595685545.846,9.277,-30.762,5.859,-19.531,0.000
1595685545.850,14.648,-30.762,9.277,-2.930,0.000
1595685545.854,0.488,-35.156,-0.977,-2.441,0.000
1595685545.858,-4.395,-30.273,-5.859,-21.973,0.000
1595685545.862,-12.695,-28.809,3.906,-32.227,0.000
1595685545.866,-18.555,-31.250,7.812,-23.926,0.000
1595685545.870,-4.395,-32.227,3.418,-16.602,0.000
1595685545.874,0.000,-40.527,3.418,-6.348,0.000
1595685545.878,1.953,-44.922,5.371,-22.461,0.000
1595685545.882,-2.441,-39.551,7.812,-39.551,0.000
1595685545.886,-5.859,-39.551,8.301,-26.367,0.000
1595685545.889,10.254,-37.598,7.324,0.488,0.000
1595685545.893,20.996,-32.715,6.348,10.254,0.000
1595685545.897,18.066,-26.855,11.719,-4.883,0.000
1595685545.901,13.672,-20.996,6.348,-12.695,0.000
1595685545.905,-2.930,-27.344,-4.883,-12.207,0.000
1595685545.909,4.395,-36.621,-7.324,-1.953,0.000
1595685545.913,26.367,-32.715,-2.441,4.395,0.000
1595685545.917,21.973,-23.438,3.418,-10.254,0.000
1595685545.921,11.719,-24.902,1.953,-18.066,0.000
1595685545.925,6.836,-26.367,2.441,-12.207,0.000
1595685545.928,7.812,-23.926,0.000,-5.859,0.000
1595685545.932,18.066,-23.926,-5.859,-4.395,0.000
1595685545.936,22.461,-28.809,-6.348,-18.066,0.000
1595685545.940,1.953,-32.715,-1.465,-33.203,0.000
1595685545.944,-10.742,-31.250,0.488,-29.785,0.000
1595685545.948,2.930,-33.203,-2.930,-17.090,0.000
1595685545.952,11.719,-37.109,-3.418,-5.859,0.000
1595685545.956,6.836,-34.180,-4.883,-15.625,0.000
1595685545.960,-10.254,-37.109,-11.230,-27.832,0.000
1595685545.964,-18.555,-35.156,-17.578,-22.949,0.000
1595685545.968,-11.230,-28.809,-18.066,-22.949,0.000
1595685545.971,-1.465,-37.598,-17.578,-29.297,0.000
1595685545.975,4.883,-37.109,-12.207,-27.344,0.000
1595685545.979,-4.395,-32.715,-6.836,-27.832,0.000
1595685545.983,-19.531,-40.039,-4.883,-38.086,0.000
1595685545.987,-7.324,-39.062,-4.883,-31.250,0.000
1595685545.991,9.277,-32.227,-7.812,-15.137,0.000
1595685545.995,11.719,-30.762,-10.254,-23.438,0.000
1595685545.999,7.324,-28.320,-12.207,-41.504,0.000
1595685546.003,-10.254,-30.273,-17.090,-36.133,0.000
1595685546.007,-17.578,-42.969,-19.043,-24.902,0.000
1595685546.011,-17.090,-54.688,-20.508,-39.062,0.000
1595685546.014,-8.301,-52.246,-18.555,-41.992,0.000
1595685546.018,-5.859,-43.945,-11.230,-39.551,0.000
1595685546.022,-21.973,-43.457,-7.812,-38.086,0.000
1595685546.026,-20.996,-44.434,-9.277,-19.531,0.000
1595685546.030,0.488,-42.969,-8.789,-0.977,0.000
1595685546.034,11.719,-39.551,-7.324,-7.812,0.000
1595685546.038,2.441,-36.621,-7.324,-24.902,0.000
1595685546.042,-4.883,-33.203,-7.324,-36.133,0.000
1595685546.046,0.977,-37.598,-9.766,-35.645,0.000
1595685546.050,11.719,-47.363,-16.602,-21.973,0.000
1595685546.053,10.742,-51.270,-21.973,-12.207,0.000
1595685546.057,-0.488,-51.758,-15.625,-25.391,0.000
1595685546.061,-14.648,-53.223,-10.254,-38.086,0.000
1595685546.065,-20.996,-54.199,-18.066,-36.621,0.000
1595685546.069,-13.184,-50.781,-14.648,-20.508,0.000
1595685546.073,2.441,-48.340,-13.672,-8.301,0.000
1595685546.077,4.883,-43.457,-19.043,-14.648,0.000
1595685546.081,-11.719,-36.133,-12.695,-27.832,0.000
1595685546.085,-28.320,-34.180,-9.277,-37.598,0.000
1595685546.089,-11.230,-40.039,-13.672,-27.344,0.000
1595685546.093,2.930,-40.039,-14.160,-10.742,0.000
1595685546.096,-12.695,-42.480,-16.113,-24.902,0.000
1595685546.100,-21.484,-46.875,-16.113,-46.387,0.000
1595685546.104,-24.414,-48.828,-20.508,-47.363,0.000
1595685546.108,-17.578,-48.340,-22.461,-26.855,0.000
1595685546.112,-12.695,-46.875,-22.949,-7.812,0.000
1595685546.116,-9.277,-50.293,-28.809,-17.090,0.000
1595685546.120,-17.090,-47.852,-31.250,-30.762,0.000
1595685546.124,-37.598,-40.039,-28.320,-35.156,0.000
1595685546.128,-30.762,-38.086,-27.344,-34.180,0.000
1595685546.132,-13.184,-39.062,-25.391,-18.555,0.000
1595685546.136,-14.648,-38.574,-22.949,-18.066,0.000
1595685546.139,-26.855,-32.715,-20.508,-40.527,0.000
1595685546.143,-37.109,-32.227,-22.949,-52.246,0.000
1595685546.147,-31.250,-38.574,-22.949,-43.945,0.000
1595685546.151,-10.742,-39.551,-17.578,-23.926,0.000
1595685546.155,-5.859,-36.133,-21.484,-24.414,0.000
1595685546.159,-23.438,-41.992,-27.344,-47.852,0.000
1595685546.163,-28.320,-45.898,-26.367,-59.570,0.000
1595685546.167,-12.207,-46.875,-21.484,-49.316,0.000
1595685546.171,10.742,-45.898,-17.090,-32.715,0.000
1595685546.175,13.672,-45.410,-17.578,-32.227,0.000
1595685546.178,-10.254,-45.410,-20.020,-49.805,0.000
1595685546.182,-18.066,-43.457,-16.602,-49.316,0.000
1595685546.186,-9.277,-45.898,-17.090,-42.969,0.000
1595685546.190,0.977,-44.434,-20.020,-31.250,0.000
1595685546.194,1.953,-43.945,-20.020,-22.461,0.000
1595685546.198,-4.395,-44.434,-24.414,-39.062,0.000
1595685546.202,-18.066,-41.504,-20.508,-41.992,0.000
1595685546.206,-23.438,-41.016,-15.137,-36.621,0.000
1595685546.210,-6.836,-47.363,-16.602,-34.180,0.000
1595685546.214,6.348,-49.316,-17.090,-27.344,0.000
1595685546.218,-10.742,-50.781,-22.949,-39.551,0.000
1595685546.221,-26.367,-52.246,-24.414,-54.688,0.000
1595685546.225,-15.625,-51.270,-22.949,-46.387,0.000
1595685546.229,-1.465,-47.363,-27.832,-34.668,0.000
1595685546.233,10.742,-42.480,-28.320,-34.180,0.000
1595685546.237,4.883,-39.551,-24.902,-39.062,0.000
1595685546.241,-7.812,-40.039,-22.461,-55.176,0.000
1595685546.245,-10.742,-38.086,-25.391,-63.477,0.000
1595685546.249,-0.977,-39.062,-29.297,-50.781,0.000
1595685546.253,19.043,-38.574,-28.809,-41.016,0.000
1595685546.257,7.812,-39.551,-31.738,-54.199,0.000
1595685546.261,-16.113,-42.480,-28.320,-67.871,0.000
1595685546.264,-4.883,-39.551,-21.484,-59.082,0.000
1595685546.268,7.812,-37.109,-20.020,-39.062,0.000
1595685546.272,-0.488,-45.898,-22.461,-29.297,0.000
1595685546.276,-5.371,-50.293,-23.438,-36.133,0.000
1595685546.280,-15.137,-46.387,-20.996,-51.758,0.000
1595685546.284,-25.391,-46.875,-19.043,-54.199,0.000
1595685546.288,-18.555,-44.922,-16.602,-32.227,0.000
1595685546.292,-4.883,-43.457,-17.578,-2.441,0.000
1595685546.296,-7.812,-46.875,-19.531,-4.883,0.000
1595685546.300,-17.578,-43.457,-16.602,-26.855,0.000
1595685546.303,-20.996,-44.434,-17.578,-36.133,0.000
1595685546.307,-21.973,-49.805,-20.508,-25.879,0.000
1595685546.311,-9.277,-44.434,-23.926,-15.625,0.000
1595685546.315,4.883,-34.180,-24.414,-28.320,0.000
1595685546.319,-7.324,-27.832,-23.438,-41.992,0.000
1595685546.323,-20.996,-20.996,-20.020,-45.898,0.000
1595685546.327,-13.672,-20.996,-21.973,-45.898,0.000
1595685546.331,0.977,-22.461,-22.949,-33.691,0.000
1595685546.335,10.742,-23.926,-18.066,-24.414,0.000
1595685546.339,10.742,-24.414,-15.137,-27.344,0.000
1595685546.343,1.465,-20.020,-13.672,-24.902,0.000
1595685546.346,-1.953,-20.508,-16.602,-20.996,0.000
1595685546.350,10.742,-21.484,-20.508,-7.812,0.000
1595685546.354,19.531,-26.367,-20.508,2.441,0.000
1595685546.358,0.977,-35.156,-19.531,-8.789,0.000
1595685546.362,-21.484,-35.156,-18.555,-12.207,0.000
1595685546.366,-23.926,-34.180,-24.414,-11.230,0.000
1595685546.370,-8.789,-37.109,-26.855,-6.836,0.000
1595685546.374,-0.977,-36.621,-26.855,-2.441,0.000
1595685546.378,-1.465,-31.738,-22.461,-5.859,0.000
1595685546.382,-18.066,-30.273,-25.391,-18.555,0.000
1595685546.386,-16.602,-26.367,-26.855,-20.020,0.000
1595685546.389,-5.859,-28.320,-24.414,-3.906,0.000
1595685546.393,-3.906,-33.691,-24.902,0.977,0.000
1595685546.397,-3.418,-30.273,-22.949,-18.555,0.000
1595685546.401,-23.926,-30.273,-24.902,-34.668,0.000
1595685546.405,-24.414,-34.668,-30.762,-31.250,0.000
1595685546.409,-9.277,-36.133,-32.227,-23.926,0.000
1595685546.413,-6.836,-37.109,-34.180,-15.137,0.000
1595685546.417,-11.719,-40.527,-38.574,-24.414,0.000
1595685546.421,-26.855,-43.945,-38.574,-48.828,0.000
1595685546.425,-36.621,-43.945,-36.621,-46.875,0.000
1595685546.428,-18.555,-41.992,-36.133,-31.738,0.000
1595685546.432,-1.953,-38.086,-36.621,-22.949,0.000
1595685546.436,-2.441,-35.645,-34.668,-21.973,0.000
1595685546.440,-12.695,-34.668,-30.762,-36.621,0.000
1595685546.444,-22.461,-37.109,-30.762,-40.039,0.000
1595685546.448,-10.254,-32.227,-28.320,-20.996,0.000
1595685546.452,5.859,-29.297,-24.902,-5.371,0.000
1595685546.456,1.953,-35.156,-26.855,-20.996,0.000
1595685546.460,-9.766,-38.574,-28.320,-37.109,0.000
1595685546.464,-18.066,-39.062,-25.879,-34.668,0.000
1595685546.468,-11.719,-42.969,-26.367,-24.902,0.000
1595685546.471,0.977,-44.922,-28.809,-13.672,0.000
1595685546.475,-3.418,-44.922,-30.762,-19.531,0.000
1595685546.479,-20.020,-45.410,-33.691,-34.668,0.000
1595685546.483,-31.738,-38.574,-34.180,-44.434,0.000
1595685546.487,-27.832,-36.621,-37.598,-36.621,0.000
1595685546.491,-14.648,-40.039,-35.645,-11.719,0.000
1595685546.495,0.977,-40.039,-32.227,-13.672,0.000
1595685546.499,0.000,-39.551,-30.273,-30.762,0.000
1595685546.503,-10.742,-34.668,-26.855,-30.762,0.000
1595685546.507,-5.859,-33.691,-23.926,-15.137,0.000
1595685546.511,5.371,-37.598,-20.996,0.488,0.000
1595685546.514,2.441,-36.133,-22.949,1.465,0.000
1595685546.518,-9.277,-33.691,-21.973,-5.371,0.000
1595685546.522,-16.602,-35.645,-20.020,-18.555,0.000
1595685546.526,-11.719,-38.086,-20.996,-14.160,0.000
1595685546.530,3.418,-34.668,-18.066,3.906,0.000
1595685546.534,8.301,-30.762,-14.160,8.301,0.000
1595685546.538,6.836,-27.832,-12.695,-10.254,0.000
