timestamps,TP9,AF7,AF8,TP10,Right AUX
1593354459.931,-101.074,-53.223,-18.555,-119.141,0.000
1593354459.935,-85.449,-48.828,-18.066,-117.188,0.000
1593354459.939,-76.660,-41.504,-5.859,-106.445,0.000
1593354459.943,-74.707,-43.945,3.418,-102.539,0.000
1593354459.947,-78.613,-51.270,-9.766,-104.492,0.000
1593354459.951,-86.426,-54.688,-17.578,-113.281,0.000
1593354459.954,-82.520,-50.781,-17.090,-119.141,0.000
1593354459.958,-84.473,-47.852,-22.949,-117.188,0.000
1593354459.962,-74.707,-47.363,-13.672,-104.004,0.000
1593354459.966,-66.406,-49.805,-9.277,-104.004,0.000
1593354459.970,-77.148,-56.641,-10.742,-126.465,0.000
1593354459.974,-82.520,-53.711,-18.555,-131.348,0.000
1593354459.978,-80.566,-43.945,-21.973,-128.906,0.000
1593354459.982,-65.918,-38.574,-6.348,-104.004,0.000
1593354459.986,-70.801,-39.551,-5.371,-90.820,0.000
1593354459.990,-79.102,-41.016,-11.719,-104.492,0.000
1593354459.993,-72.754,-40.039,-9.766,-105.469,0.000
1593354459.997,-67.871,-31.738,-7.324,-107.422,0.000
1593354460.001,-50.781,-26.855,0.488,-95.703,0.000
1593354460.005,-60.059,-24.414,-0.977,-96.680,0.000
1593354460.009,-68.848,-20.508,-8.301,-111.328,0.000
1593354460.013,-64.453,-22.949,-13.184,-117.676,0.000
1593354460.017,-67.871,-23.438,-9.277,-125.977,0.000
1593354460.021,-76.660,-23.926,-0.977,-123.535,0.000
1593354460.025,-73.730,-26.855,-6.348,-122.559,0.000
1593354460.029,-65.918,-36.621,-9.766,-124.023,0.000
1593354460.033,-56.641,-36.621,-10.254,-117.676,0.000
1593354460.036,-51.758,-27.344,-11.719,-110.840,0.000
1593354460.040,-66.406,-23.438,-10.742,-100.586,0.000
1593354460.044,-72.754,-27.344,-8.301,-107.422,0.000
1593354460.048,-72.266,-36.621,-14.160,-119.141,0.000
1593354460.052,-77.148,-32.715,-19.043,-122.070,0.000
1593354460.056,-66.895,-27.832,-11.230,-104.492,0.000
1593354460.060,-65.430,-24.902,-7.324,-94.727,0.000
1593354460.064,-69.824,-13.672,-10.742,-106.934,0.000
1593354460.068,-69.824,-20.020,-16.602,-116.699,0.000
1593354460.072,-80.078,-27.832,-18.066,-128.418,0.000
1593354460.076,-69.824,-23.438,-11.719,-115.723,0.000
1593354460.079,-65.430,-17.578,-9.766,-103.516,0.000
1593354460.083,-65.918,-13.184,-2.441,-99.121,0.000
1593354460.087,-62.012,-13.672,5.859,-89.844,0.000
1593354460.091,-69.336,-14.160,1.465,-107.422,0.000
1593354460.095,-71.777,-10.254,-1.465,-125.488,0.000
1593354460.099,-67.383,-2.441,1.465,-133.789,0.000
1593354460.103,-67.871,-5.859,3.906,-120.117,0.000
1593354460.107,-66.406,-15.137,0.977,-112.305,0.000
1593354460.111,-63.965,-17.090,-7.812,-124.023,0.000
1593354460.115,-63.477,-14.648,-14.160,-116.211,0.000
1593354460.118,-74.219,-8.789,-11.230,-112.793,0.000
1593354460.122,-83.008,-9.766,-1.953,-126.465,0.000
1593354460.126,-76.660,-8.301,-4.395,-130.859,0.000
1593354460.130,-83.008,-13.672,-12.695,-133.789,0.000
1593354460.134,-91.797,-23.438,-13.184,-139.648,0.000
1593354460.138,-91.309,-15.625,-9.766,-142.090,0.000
1593354460.142,-80.078,-12.207,-7.324,-130.859,0.000
1593354460.146,-79.590,-18.555,-9.766,-124.023,0.000
1593354460.150,-89.844,-23.438,-13.184,-127.441,0.000
1593354460.154,-93.750,-24.902,-18.066,-132.812,0.000
1593354460.158,-115.723,-24.414,-22.461,-135.742,0.000
1593354460.161,-106.934,-21.973,-17.090,-128.418,0.000
1593354460.165,-89.355,-25.391,-19.531,-135.742,0.000
1593354460.169,-99.121,-39.551,-29.785,-145.996,0.000
1593354460.173,-105.957,-34.668,-28.809,-140.625,0.000
1593354460.177,-102.051,-23.438,-21.973,-128.906,0.000
1593354460.181,-90.332,-26.855,-29.785,-118.652,0.000
1593354460.185,-99.609,-35.645,-62.988,-113.770,0.000
1593354460.189,-110.352,-47.363,-89.355,-120.117,0.000
1593354460.193,-110.840,-45.898,-106.445,-129.883,0.000
1593354460.197,-104.004,-37.598,-119.141,-122.559,0.000
1593354460.201,-99.121,-33.203,-120.117,-107.422,0.000
1593354460.204,-103.027,-33.691,-130.371,-104.492,0.000
1593354460.208,-106.445,-44.922,-150.879,-112.793,0.000
1593354460.212,-116.211,-50.781,-163.574,-129.883,0.000
1593354460.216,-111.816,-43.457,-162.109,-130.859,0.000
1593354460.220,-101.074,-35.645,-156.738,-124.023,0.000
1593354460.224,-100.586,-37.598,-153.320,-119.629,0.000
1593354460.228,-101.074,-41.992,-155.762,-111.328,0.000
1593354460.232,-116.211,-48.340,-167.969,-122.070,0.000
1593354460.236,-118.164,-48.340,-174.316,-129.395,0.000
1593354460.240,-106.934,-43.945,-165.039,-125.977,0.000
1593354460.243,-94.238,-41.504,-164.062,-113.281,0.000
1593354460.247,-96.680,-46.387,-174.316,-108.398,0.000
1593354460.251,-109.863,-53.711,-154.785,-118.652,0.000
1593354460.255,-111.328,-46.387,-117.676,-110.840,0.000
1593354460.259,-102.539,-34.180,-90.332,-94.727,0.000
1593354460.263,-87.402,-36.133,-68.848,-79.590,0.000
1593354460.267,-94.727,-41.504,-62.988,-75.684,0.000
1593354460.271,-103.027,-46.875,-60.547,-95.703,0.000
1593354460.275,-106.445,-50.293,-51.758,-101.074,0.000
1593354460.279,-111.328,-49.316,-44.434,-94.727,0.000
1593354460.283,-110.840,-53.711,-36.133,-94.727,0.000
1593354460.286,-117.676,-54.688,-30.762,-102.539,0.000
1593354460.290,-119.141,-61.523,-29.297,-108.887,0.000
1593354460.294,-116.699,-63.477,-31.738,-106.445,0.000
1593354460.298,-104.492,-49.805,-23.926,-93.262,0.000
1593354460.302,-97.168,-46.387,-14.648,-77.637,0.000
1593354460.306,-102.051,-52.246,-17.578,-87.402,0.000
1593354460.310,-109.375,-54.688,-18.066,-99.609,0.000
1593354460.314,-111.816,-50.293,-20.020,-104.980,0.000
1593354460.318,-92.285,-45.410,-6.348,-88.379,0.000
1593354460.322,-83.008,-41.992,5.371,-71.289,0.000
1593354460.326,-94.238,-44.434,-1.465,-72.754,0.000
1593354460.329,-95.215,-50.781,-6.348,-69.824,0.000
1593354460.333,-114.258,-50.781,-5.859,-71.777,0.000
1593354460.337,-109.863,-41.992,8.301,-58.105,0.000
1593354460.341,-82.520,-37.109,11.719,-57.129,0.000
1593354460.345,-83.496,-39.551,7.812,-69.336,0.000
1593354460.349,-87.891,-45.898,6.348,-71.289,0.000
1593354460.353,-92.773,-46.875,-4.395,-78.613,0.000
1593354460.357,-85.449,-42.969,-2.930,-62.988,0.000
1593354460.361,-82.031,-42.969,1.465,-48.828,0.000
1593354460.365,-89.844,-39.551,2.441,-63.477,0.000
1593354460.368,-86.426,-41.504,7.324,-70.312,0.000
1593354460.372,-87.402,-50.293,0.488,-67.383,0.000
1593354460.376,-84.961,-48.828,-3.906,-58.594,0.000
1593354460.380,-81.055,-39.551,2.930,-59.082,0.000
1593354460.384,-81.055,-34.668,6.836,-56.152,0.000
1593354460.388,-79.590,-36.133,3.418,-56.152,0.000
1593354460.392,-85.938,-39.551,-5.859,-62.500,0.000
1593354460.396,-79.102,-33.691,-4.883,-49.316,0.000
1593354460.400,-66.406,-20.996,11.230,-43.945,0.000
1593354460.404,-76.172,-19.531,13.184,-51.270,0.000
1593354460.408,-89.844,-30.762,6.348,-56.152,0.000
1593354460.411,-82.520,-34.668,13.672,-55.176,0.000
1593354460.415,-72.266,-32.227,12.207,-56.641,0.000
1593354460.419,-78.613,-27.344,10.254,-59.570,0.000
1593354460.423,-77.148,-24.902,18.555,-47.852,0.000
1593354460.427,-81.543,-32.227,10.742,-48.828,0.000
1593354460.431,-79.590,-38.086,3.906,-55.664,0.000
1593354460.435,-64.941,-34.180,0.000,-56.641,0.000
1593354460.439,-69.336,-21.484,2.441,-55.664,0.000
1593354460.443,-67.871,-16.113,9.766,-40.527,0.000
1593354460.447,-63.965,-17.090,4.395,-40.039,0.000
1593354460.451,-66.895,-28.320,1.953,-52.246,0.000
1593354460.454,-75.195,-33.203,-3.418,-63.477,0.000
1593354460.458,-81.543,-20.020,-6.836,-68.359,0.000
1593354460.462,-79.102,-18.066,-1.953,-55.664,0.000
1593354460.466,-74.219,-31.250,2.930,-45.898,0.000
1593354460.470,-72.266,-38.086,0.488,-52.734,0.000
1593354460.474,-79.102,-34.180,-6.836,-67.871,0.000
1593354460.478,-71.289,-28.809,-9.766,-59.570,0.000
1593354460.482,-62.012,-24.902,-10.254,-44.922,0.000
1593354460.486,-66.406,-31.738,-13.184,-44.922,0.000
1593354460.490,-72.266,-41.016,-13.672,-54.199,0.000
1593354460.493,-72.754,-41.504,-5.859,-54.688,0.000
1593354460.497,-64.453,-35.156,1.953,-45.410,0.000
1593354460.501,-62.988,-24.414,1.953,-43.457,0.000
1593354460.505,-72.754,-20.020,7.812,-40.527,0.000
1593354460.509,-74.707,-27.344,9.766,-37.598,0.000
1593354460.513,-77.637,-31.250,0.977,-49.316,0.000
1593354460.517,-65.918,-26.855,7.324,-47.363,0.000
1593354460.521,-62.012,-22.461,10.254,-50.293,0.000
1593354460.525,-60.547,-24.902,1.465,-55.176,0.000
1593354460.529,-66.406,-38.086,-2.930,-58.105,0.000
1593354460.533,-71.777,-40.527,-6.836,-58.594,0.000
1593354460.536,-69.336,-31.738,-12.207,-62.012,0.000
1593354460.540,-59.570,-21.973,-4.395,-62.500,0.000
1593354460.544,-47.852,-24.902,0.000,-55.176,0.000
1593354460.548,-57.617,-33.691,-6.348,-63.477,0.000
1593354460.552,-70.801,-34.668,-9.766,-66.895,0.000
1593354460.556,-63.965,-29.785,-20.508,-65.918,0.000
1593354460.560,-62.500,-25.879,-38.086,-56.641,0.000
1593354460.564,-59.082,-29.785,-65.918,-43.945,0.000
1593354460.568,-54.688,-26.367,-116.211,-45.898,0.000
1593354460.572,-52.734,-19.043,-146.973,-42.969,0.000
1593354460.576,-42.480,-18.066,-144.531,-34.668,0.000
1593354460.579,-48.828,-14.648,-135.742,-30.273,0.000
1593354460.583,-52.246,-18.066,-109.863,-30.273,0.000
1593354460.587,-51.270,-25.391,-83.984,-40.039,0.000
1593354460.591,-61.035,-29.785,-68.848,-44.434,0.000
1593354460.595,-62.500,-31.738,-56.641,-46.387,0.000
1593354460.599,-53.223,-30.273,-43.457,-42.480,0.000
1593354460.603,-49.316,-32.715,-36.133,-34.180,0.000
1593354460.607,-58.594,-34.668,-34.668,-47.852,0.000
1593354460.611,-61.523,-28.320,-22.949,-52.734,0.000
1593354460.615,-62.500,-20.508,-18.066,-42.969,0.000
1593354460.618,-51.270,-14.160,-14.160,-37.598,0.000
1593354460.622,-45.410,-13.672,-5.859,-37.109,0.000
1593354460.626,-55.176,-25.391,-9.277,-45.410,0.000
1593354460.630,-61.035,-35.645,-10.254,-57.617,0.000
1593354460.634,-64.453,-34.180,-9.766,-59.570,0.000
1593354460.638,-61.035,-31.250,-11.719,-47.363,0.000
1593354460.642,-65.430,-32.227,-5.859,-42.969,0.000
1593354460.646,-68.848,-31.250,-0.488,-44.434,0.000
1593354460.650,-58.105,-34.668,-4.395,-49.316,0.000
1593354460.654,-61.035,-38.574,-6.348,-51.270,0.000
1593354460.658,-51.270,-34.180,0.977,-34.668,0.000
1593354460.661,-36.621,-25.391,-1.953,-29.297,0.000
1593354460.665,-41.992,-16.602,-8.789,-35.645,0.000
1593354460.669,-41.992,-22.461,-25.391,-39.062,0.000
1593354460.673,-50.781,-30.273,-43.945,-49.805,0.000
1593354460.677,-46.875,-25.879,-41.504,-39.062,0.000
1593354460.681,-49.316,-18.066,-42.969,-28.809,0.000
1593354460.685,-50.781,-15.625,-49.805,-30.762,0.000
1593354460.689,-48.828,-16.113,-52.246,-41.992,0.000
1593354460.693,-47.363,-14.648,-49.805,-42.480,0.000
1593354460.697,-38.574,-10.254,-34.180,-36.621,0.000
1593354460.701,-46.387,-8.789,-14.160,-42.480,0.000
1593354460.704,-53.223,-12.207,-2.441,-40.527,0.000
1593354460.708,-50.293,-17.578,-3.906,-41.504,0.000
1593354460.712,-41.992,-21.484,-7.324,-34.180,0.000
1593354460.716,-40.527,-15.625,-0.488,-28.809,0.000
1593354460.720,-49.805,-9.766,1.465,-24.414,0.000
1593354460.724,-51.758,-13.672,1.953,-23.926,0.000
1593354460.728,-46.387,-17.090,6.348,-35.156,0.000
1593354460.732,-41.504,-21.973,0.977,-35.156,0.000
1593354460.736,-55.664,-24.414,-5.859,-43.945,0.000
1593354460.740,-53.711,-11.719,0.000,-42.969,0.000
1593354460.743,-31.738,-4.883,10.254,-28.320,0.000
1593354460.747,-28.809,-17.578,9.766,-25.879,0.000
1593354460.751,-32.227,-32.227,7.812,-23.926,0.000
1593354460.755,-44.434,-20.996,9.277,-30.273,0.000
1593354460.759,-50.293,-7.324,8.301,-33.203,0.000
1593354460.763,-41.016,-12.695,5.859,-32.227,0.000
1593354460.767,-40.527,-14.648,6.348,-40.527,0.000
1593354460.771,-50.781,-16.113,2.441,-46.387,0.000
1593354460.775,-59.570,-18.555,1.953,-50.781,0.000
1593354460.779,-51.270,-11.230,13.672,-39.551,0.000
1593354460.783,-48.340,-4.883,14.648,-30.762,0.000
1593354460.786,-46.875,-10.742,13.672,-21.484,0.000
1593354460.790,-51.270,-20.996,3.906,-22.949,0.000
1593354460.794,-66.406,-20.996,-3.906,-35.645,0.000
1593354460.798,-64.941,-14.648,1.465,-29.297,0.000
1593354460.802,-62.012,-8.301,5.859,-23.438,0.000
1593354460.806,-41.016,-12.207,13.672,-20.020,0.000
1593354460.810,-38.086,-25.391,13.184,-24.414,0.000
1593354460.814,-49.316,-25.391,6.348,-32.715,0.000
1593354460.818,-52.734,-16.113,11.230,-29.785,0.000
1593354460.822,-46.387,-6.836,17.578,-39.062,0.000
1593354460.826,-28.809,-16.113,17.090,-34.668,0.000
1593354460.829,-37.109,-24.414,10.254,-33.203,0.000
1593354460.833,-51.270,-18.555,6.348,-39.551,0.000
1593354460.837,-57.617,-18.066,4.883,-33.203,0.000
1593354460.841,-50.293,-17.090,9.766,-26.367,0.000
1593354460.845,-52.734,-20.508,8.301,-30.273,0.000
1593354460.849,-64.453,-25.879,-0.488,-60.547,0.000
1593354460.853,-59.570,-23.438,-3.418,-79.590,0.000
1593354460.857,-53.711,-18.555,-2.930,-80.078,0.000
1593354460.861,-47.852,-15.625,5.859,-76.660,0.000
1593354460.865,-55.176,-17.578,3.906,-72.754,0.000
1593354460.868,-65.430,-25.391,-5.371,-79.102,0.000
1593354460.872,-56.152,-29.297,-0.977,-83.984,0.000
1593354460.876,-58.105,-22.461,7.324,-73.730,0.000
1593354460.880,-52.246,-18.066,4.395,-68.359,0.000
1593354460.884,-41.016,-20.508,-0.488,-76.172,0.000
1593354460.888,-49.316,-25.391,-3.906,-81.055,0.000
1593354460.892,-56.152,-30.762,-9.766,-83.984,0.000
1593354460.896,-53.223,-22.949,-7.324,-81.055,0.000
1593354460.900,-41.504,-17.090,1.465,-53.223,0.000
1593354460.904,-40.527,-21.973,-1.465,-36.133,0.000
1593354460.908,-50.293,-23.438,-8.789,-59.570,0.000
1593354460.911,-52.246,-20.508,-9.766,-65.430,0.000
1593354460.915,-49.805,-16.113,-12.207,-64.453,0.000
1593354460.919,-47.852,-12.695,-10.254,-57.129,0.000
1593354460.923,-42.969,-10.254,-0.488,-47.363,0.000
1593354460.927,-46.875,-13.184,7.812,-50.781,0.000
1593354460.931,-47.363,-20.996,5.859,-60.547,0.000
1593354460.935,-50.781,-21.973,0.488,-74.219,0.000
1593354460.939,-49.316,-15.137,6.836,-64.941,0.000
1593354460.943,-47.363,-8.301,10.742,-50.781,0.000
1593354460.947,-53.711,-10.742,8.301,-52.246,0.000
1593354460.951,-46.387,-18.555,0.000,-72.266,0.000
1593354460.954,-46.387,-18.555,-4.883,-80.078,0.000
1593354460.958,-37.109,-13.672,-0.488,-59.570,0.000
1593354460.962,-33.691,-2.441,7.324,-52.734,0.000
1593354460.966,-44.922,0.000,10.254,-55.176,0.000
1593354460.970,-51.758,-9.766,2.930,-56.641,0.000
1593354460.974,-48.340,-14.648,-1.953,-62.988,0.000
1593354460.978,-52.734,-14.648,-0.488,-66.406,0.000
1593354460.982,-59.570,-3.906,-1.465,-69.336,0.000
1593354460.986,-57.129,-4.883,-7.324,-73.242,0.000
1593354460.990,-50.781,-10.742,-7.324,-81.055,0.000
1593354460.993,-47.363,-11.719,0.000,-74.707,0.000
1593354460.997,-46.875,-8.301,4.883,-61.523,0.000
1593354461.001,-40.527,4.395,12.695,-55.176,0.000
1593354461.005,-46.387,2.930,16.113,-55.664,0.000
1593354461.009,-63.965,-2.441,10.742,-62.012,0.000
1593354461.013,-46.875,0.488,7.324,-66.895,0.000
1593354461.017,-32.227,9.766,5.859,-69.336,0.000
1593354461.021,-32.715,16.113,9.277,-58.594,0.000
1593354461.025,-27.832,14.648,11.719,-46.387,0.000
1593354461.029,-31.738,9.277,7.324,-54.199,0.000
1593354461.033,-34.180,9.766,7.812,-62.012,0.000
1593354461.036,-41.504,17.578,10.742,-54.688,0.000
1593354461.040,-47.852,19.043,15.625,-43.457,0.000
1593354461.044,-42.480,14.160,20.508,-38.574,0.000
1593354461.048,-42.969,5.371,14.648,-49.316,0.000
1593354461.052,-40.039,-2.441,6.836,-52.246,0.000
1593354461.056,-41.016,6.836,4.883,-56.152,0.000
1593354461.060,-50.781,14.648,7.812,-54.688,0.000
1593354461.064,-43.457,11.719,11.719,-48.828,0.000
1593354461.068,-26.855,10.742,16.113,-44.922,0.000
1593354461.072,-28.809,9.766,8.789,-37.598,0.000
1593354461.076,-38.086,13.184,3.418,-48.340,0.000
1593354461.079,-40.527,13.184,9.766,-42.969,0.000
1593354461.083,-35.156,8.301,11.719,-34.180,0.000
1593354461.087,-37.109,5.371,2.441,-39.062,0.000
1593354461.091,-51.270,8.301,-12.695,-46.387,0.000
1593354461.095,-44.922,9.766,-6.348,-52.246,0.000
1593354461.099,-33.691,12.695,5.859,-52.734,0.000
1593354461.103,-35.156,15.137,7.324,-51.270,0.000
1593354461.107,-31.250,7.812,8.789,-32.227,0.000
1593354461.111,-43.457,1.465,-2.930,-36.621,0.000
1593354461.115,-60.059,0.977,-8.789,-63.477,0.000
1593354461.118,-57.129,0.000,2.441,-59.082,0.000
1593354461.122,-52.734,-2.441,2.930,-44.922,0.000
1593354461.126,-64.941,-12.695,-9.277,-51.758,0.000
1593354461.130,-74.707,-17.090,-15.137,-66.406,0.000
1593354461.134,-68.359,-17.578,-17.578,-65.430,0.000
1593354461.138,-62.500,-15.137,-19.043,-55.664,0.000
1593354461.142,-60.547,-12.207,-13.184,-50.293,0.000
1593354461.146,-62.500,-21.973,-13.672,-52.246,0.000
1593354461.150,-76.660,-24.414,-19.043,-65.918,0.000
1593354461.154,-77.148,-20.508,-10.742,-68.848,0.000
1593354461.158,-70.312,-17.090,-5.371,-66.406,0.000
1593354461.161,-66.406,-13.672,-9.766,-63.477,0.000
1593354461.165,-75.684,-13.672,-16.602,-60.547,0.000
1593354461.169,-84.961,-20.020,-20.020,-77.637,0.000
1593354461.173,-76.172,-20.508,-16.602,-82.520,0.000
1593354461.177,-72.754,-11.719,-20.020,-69.824,0.000
1593354461.181,-60.547,-7.324,-19.531,-56.152,0.000
1593354461.185,-49.805,-7.812,-19.043,-48.828,0.000
1593354461.189,-57.129,-10.742,-16.602,-60.059,0.000
1593354461.193,-61.523,-14.648,-14.648,-65.918,0.000
1593354461.197,-59.570,-13.672,-9.766,-67.383,0.000
1593354461.201,-54.199,-16.602,-7.324,-51.270,0.000
1593354461.204,-55.176,-24.902,-18.555,-46.387,0.000
1593354461.208,-63.477,-23.926,-16.113,-61.035,0.000
1593354461.212,-64.453,-21.973,-13.672,-67.871,0.000
1593354461.216,-62.988,-20.996,-15.137,-70.312,0.000
1593354461.220,-54.199,-20.020,-11.230,-65.918,0.000
1593354461.224,-56.641,-20.508,-10.254,-62.988,0.000
1593354461.228,-68.359,-25.391,-7.324,-57.617,0.000
1593354461.232,-69.336,-30.273,-11.230,-59.570,0.000
1593354461.236,-69.336,-27.832,-20.020,-74.219,0.000
1593354461.240,-75.195,-24.902,-21.973,-72.266,0.000
1593354461.243,-76.172,-20.508,-19.531,-67.871,0.000
1593354461.247,-74.707,-23.926,-24.414,-75.195,0.000
1593354461.251,-76.172,-33.691,-28.809,-81.543,0.000
1593354461.255,-67.871,-31.738,-24.902,-66.406,0.000
1593354461.259,-77.148,-28.320,-23.438,-48.828,0.000
1593354461.263,-81.055,-29.297,-21.484,-50.781,0.000
1593354461.267,-62.988,-34.668,-21.484,-58.594,0.000
1593354461.271,-66.895,-39.062,-20.508,-65.918,0.000
1593354461.275,-70.801,-41.992,-22.949,-61.035,0.000
1593354461.279,-72.266,-41.016,-27.344,-51.270,0.000
1593354461.283,-75.195,-41.504,-26.367,-52.734,0.000
1593354461.286,-69.824,-40.039,-28.809,-59.570,0.000
1593354461.290,-74.219,-38.086,-34.668,-69.336,0.000
1593354461.294,-70.801,-44.434,-34.668,-56.641,0.000
1593354461.298,-63.477,-43.457,-33.691,-51.758,0.000
1593354461.302,-62.012,-32.715,-23.926,-55.176,0.000
1593354461.306,-56.641,-30.762,-14.160,-43.945,0.000
1593354461.310,-55.664,-35.156,-21.484,-47.363,0.000
1593354461.314,-51.270,-40.527,-26.855,-50.781,0.000
1593354461.318,-49.805,-34.668,-24.414,-51.270,0.000
1593354461.322,-57.129,-29.785,-23.926,-52.734,0.000
1593354461.326,-55.664,-35.645,-24.414,-52.246,0.000
1593354461.329,-50.293,-36.133,-27.832,-56.641,0.000
1593354461.333,-52.734,-33.691,-31.250,-70.801,0.000
1593354461.337,-46.875,-24.902,-20.996,-69.336,0.000
1593354461.341,-34.180,-17.090,-15.137,-44.922,0.000
1593354461.345,-29.297,-21.973,-11.230,-31.250,0.000
1593354461.349,-24.414,-25.879,-9.277,-26.367,0.000
1593354461.353,-23.926,-24.414,-15.625,-28.809,0.000
1593354461.357,-29.297,-18.555,-16.113,-35.645,0.000
1593354461.361,-32.715,-19.043,-7.812,-35.156,0.000
1593354461.365,-50.293,-27.344,-14.160,-36.621,0.000
1593354461.368,-36.621,-34.180,-17.578,-31.250,0.000
1593354461.372,-16.113,-37.109,-15.137,-30.762,0.000
1593354461.376,-23.438,-29.785,-16.113,-32.715,0.000
1593354461.380,-20.508,-20.508,-11.719,-26.855,0.000
1593354461.384,-17.090,-17.578,-7.324,-24.414,0.000
1593354461.388,-25.879,-24.902,-8.301,-23.926,0.000
1593354461.392,-35.156,-24.902,-15.137,-37.109,0.000
1593354461.396,-35.156,-20.996,-9.277,-40.527,0.000
1593354461.400,-33.203,-19.043,-3.418,-30.273,0.000
1593354461.404,-26.367,-13.184,-6.836,-19.043,0.000
1593354461.408,-20.996,-16.113,-6.836,-22.949,0.000
1593354461.411,-27.344,-26.367,-10.254,-38.574,0.000
1593354461.415,-28.809,-30.273,-11.719,-36.133,0.000
1593354461.419,-21.973,-26.367,-7.324,-18.555,0.000
1593354461.423,-20.508,-28.320,-8.789,-7.812,0.000
1593354461.427,-32.227,-32.715,-13.184,-20.508,0.000
1593354461.431,-40.039,-33.691,-16.602,-40.039,0.000
1593354461.435,-34.180,-27.344,-9.277,-34.668,0.000
1593354461.439,-36.133,-20.508,-6.836,-22.949,0.000
1593354461.443,-47.363,-27.344,-11.230,-24.414,0.000
1593354461.447,-42.480,-37.109,-10.742,-22.949,0.000
1593354461.451,-35.645,-36.621,-19.531,-46.387,0.000
1593354461.454,-35.645,-34.180,-21.973,-57.617,0.000
1593354461.458,-38.574,-30.273,-10.742,-44.434,0.000
1593354461.462,-25.879,-30.273,-6.348,-31.738,0.000
1593354461.466,-23.438,-32.715,-13.184,-33.203,0.000
1593354461.470,-33.203,-30.762,-17.578,-51.270,0.000
1593354461.474,-34.668,-29.785,-17.578,-54.199,0.000
1593354461.478,-41.992,-23.926,-13.672,-57.129,0.000
1593354461.482,-42.480,-23.926,-10.742,-50.781,0.000
1593354461.486,-47.363,-27.832,-20.508,-47.363,0.000
