timestamps,TP9,AF7,AF8,TP10,Right AUX
1595686040.370,-1.465,-25.391,-37.598,48.340,0.000
1595686040.374,2.930,-23.926,-36.621,57.129,0.000
1595686040.378,-1.953,-20.996,-31.250,54.688,0.000
1595686040.382,-12.695,-16.602,-26.855,50.781,0.000
1595686040.386,-20.508,-19.043,-32.715,49.316,0.000
1595686040.389,-23.438,-19.531,-32.715,48.828,0.000
1595686040.393,-20.508,-19.043,-32.715,47.363,0.000
1595686040.397,-26.367,-25.391,-35.156,31.738,0.000
1595686040.401,-33.691,-20.996,-35.645,15.625,0.000
1595686040.405,-38.574,-18.555,-39.551,14.160,0.000
1595686040.409,-32.715,-22.461,-41.992,20.020,0.000
1595686040.413,-29.297,-29.297,-45.898,16.602,0.000
1595686040.417,-35.645,-30.273,-50.293,13.672,0.000
1595686040.421,-38.574,-26.855,-53.711,12.207,0.000
1595686040.425,-39.062,-23.926,-55.664,7.324,0.000
1595686040.428,-32.715,-22.949,-54.199,10.742,0.000
1595686040.432,-26.855,-23.926,-55.176,5.371,0.000
1595686040.436,-28.320,-25.879,-53.711,1.465,0.000
1595686040.440,-29.297,-29.297,-53.223,1.465,0.000
1595686040.444,-39.551,-35.156,-52.734,-13.184,0.000
1595686040.448,-52.734,-35.645,-50.293,-9.766,0.000
1595686040.452,-43.457,-27.344,-47.852,10.742,0.000
1595686040.456,-34.180,-26.855,-47.363,20.508,0.000
1595686040.460,-41.016,-27.832,-52.734,17.578,0.000
1595686040.464,-51.270,-27.832,-57.129,10.742,0.000
1595686040.468,-54.688,-30.762,-56.641,8.301,0.000
1595686040.471,-39.062,-26.367,-54.688,20.508,0.000
1595686040.475,-31.738,-28.809,-51.270,25.879,0.000
1595686040.479,-47.852,-37.109,-51.270,20.508,0.000
1595686040.483,-60.059,-37.109,-51.270,23.438,0.000
1595686040.487,-58.105,-30.273,-54.688,26.855,0.000
1595686040.491,-46.875,-30.762,-58.594,15.137,0.000
1595686040.495,-38.574,-32.227,-57.129,25.391,0.000
1595686040.499,-37.598,-26.855,-49.805,36.621,0.000
1595686040.503,-41.504,-23.926,-50.293,27.832,0.000
1595686040.507,-42.969,-30.762,-55.176,24.902,0.000
1595686040.511,-40.039,-34.668,-54.688,32.227,0.000
1595686040.514,-23.438,-33.691,-50.293,41.992,0.000
1595686040.518,-13.184,-29.785,-43.945,40.039,0.000
1595686040.522,-18.066,-26.367,-40.527,47.852,0.000
1595686040.526,-18.066,-27.344,-44.922,58.105,0.000
1595686040.530,-5.371,-24.414,-46.387,56.152,0.000
1595686040.534,4.883,-24.414,-42.480,56.641,0.000
1595686040.538,-0.488,-25.879,-41.016,62.988,0.000
1595686040.542,-5.371,-22.461,-43.457,60.547,0.000
1595686040.546,-8.301,-18.555,-42.969,63.965,0.000
1595686040.550,-4.395,-21.973,-43.457,65.918,0.000
1595686040.553,3.906,-23.438,-46.387,64.453,0.000
1595686040.557,1.465,-20.996,-48.828,59.082,0.000
1595686040.561,-11.719,-21.484,-47.363,47.852,0.000
1595686040.565,-18.555,-23.926,-41.992,51.270,0.000
1595686040.569,-15.625,-21.484,-38.574,63.477,0.000
1595686040.573,-6.348,-18.066,-35.645,62.988,0.000
1595686040.577,-9.277,-22.949,-35.156,53.711,0.000
1595686040.581,-29.297,-29.785,-41.504,38.086,0.000
1595686040.585,-36.133,-26.855,-42.480,22.461,0.000
1595686040.589,-31.250,-24.414,-42.969,13.672,0.000
1595686040.593,-22.949,-26.367,-41.992,12.695,0.000
1595686040.596,-18.555,-22.461,-40.039,24.902,0.000
1595686040.600,-21.973,-23.926,-41.016,18.066,0.000
1595686040.604,-31.250,-26.855,-39.551,-0.488,0.000
1595686040.608,-38.086,-25.391,-40.039,0.488,0.000
1595686040.612,-26.855,-20.508,-41.504,12.207,0.000
1595686040.616,-11.719,-16.113,-39.062,30.762,0.000
1595686040.620,-16.602,-15.625,-42.969,25.391,0.000
1595686040.624,-21.973,-20.996,-45.410,11.230,0.000
1595686040.628,-19.043,-23.926,-44.922,13.184,0.000
1595686040.632,-10.742,-21.973,-44.922,18.555,0.000
1595686040.636,2.930,-21.973,-40.527,20.996,0.000
1595686040.639,-2.930,-20.508,-41.016,15.625,0.000
1595686040.643,-15.137,-20.020,-45.410,17.578,0.000
1595686040.647,-10.254,-22.949,-43.457,19.531,0.000
1595686040.651,1.465,-25.391,-42.969,29.297,0.000
1595686040.655,0.488,-25.391,-42.969,38.574,0.000
1595686040.659,-18.066,-26.855,-43.945,24.414,0.000
1595686040.663,-26.367,-24.902,-46.387,7.324,0.000
1595686040.667,-18.555,-22.461,-48.828,4.395,0.000
1595686040.671,-12.207,-20.508,-47.852,15.625,0.000
1595686040.675,-11.230,-16.113,-46.875,18.066,0.000
1595686040.678,-11.230,-16.113,-49.805,10.254,0.000
1595686040.682,-15.137,-15.137,-51.270,7.324,0.000
1595686040.686,-18.066,-13.184,-53.223,-0.977,0.000
1595686040.690,-19.043,-16.602,-50.293,0.000,0.000
1595686040.694,-22.949,-17.090,-53.711,10.254,0.000
1595686040.698,-20.996,-20.996,-62.500,5.371,0.000
1595686040.702,-19.043,-19.531,-60.547,-1.953,0.000
1595686040.706,-18.555,-17.578,-56.641,5.371,0.000
1595686040.710,-17.090,-20.508,-55.176,9.766,0.000
1595686040.714,-7.324,-17.090,-49.316,17.090,0.000
1595686040.718,1.465,-17.090,-50.293,29.297,0.000
1595686040.721,-7.324,-20.996,-52.246,28.320,0.000
1595686040.725,-10.742,-22.949,-54.688,28.320,0.000
1595686040.729,-1.465,-22.949,-56.152,39.062,0.000
1595686040.733,3.418,-25.879,-54.688,54.688,0.000
1595686040.737,-0.488,-28.320,-50.293,52.246,0.000
1595686040.741,-10.254,-27.832,-47.852,42.969,0.000
1595686040.745,-15.137,-27.344,-52.246,38.574,0.000
1595686040.749,-15.137,-27.344,-57.617,37.598,0.000
1595686040.753,-14.160,-27.344,-58.594,35.645,0.000
1595686040.757,-15.625,-24.414,-55.176,28.809,0.000
1595686040.761,-29.785,-24.902,-55.664,25.391,0.000
1595686040.764,-29.297,-22.949,-56.641,33.691,0.000
1595686040.768,-23.438,-22.461,-53.223,30.762,0.000
1595686040.772,-19.043,-26.367,-53.711,28.809,0.000
1595686040.776,-9.277,-23.438,-58.594,32.227,0.000
1595686040.780,-6.836,-21.484,-58.105,40.039,0.000
1595686040.784,-13.672,-23.926,-59.082,36.133,0.000
1595686040.788,-20.020,-23.438,-56.152,30.273,0.000
1595686040.792,-9.277,-23.438,-55.664,42.969,0.000
1595686040.796,8.789,-16.602,-56.641,52.734,0.000
1595686040.800,0.000,-12.695,-59.082,47.363,0.000
1595686040.803,-5.859,-15.625,-62.500,44.434,0.000
1595686040.807,-11.230,-19.531,-61.035,39.551,0.000
1595686040.811,-17.090,-23.438,-58.105,34.668,0.000
1595686040.815,-11.230,-17.578,-56.152,41.992,0.000
1595686040.819,-11.230,-15.137,-57.129,34.180,0.000
1595686040.823,-17.578,-10.742,-54.688,24.902,0.000
1595686040.827,-23.438,-6.836,-54.688,25.879,0.000
1595686040.831,-11.230,-5.859,-51.758,39.551,0.000
1595686040.835,-5.371,-7.812,-44.922,51.758,0.000
1595686040.839,-5.371,-5.371,-46.387,46.387,0.000
1595686040.843,-7.812,-6.348,-48.340,43.945,0.000
1595686040.846,-13.672,-11.230,-46.387,46.387,0.000
1595686040.850,-6.348,-8.301,-48.828,44.434,0.000
1595686040.854,-1.465,-7.324,-50.781,44.434,0.000
1595686040.858,-2.930,-7.812,-52.734,37.598,0.000
1595686040.862,-6.348,-6.348,-49.805,26.855,0.000
1595686040.866,-9.766,-4.883,-42.969,26.367,0.000
1595686040.870,-13.672,-9.277,-42.969,32.227,0.000
1595686040.874,-10.742,-16.602,-43.457,37.109,0.000
1595686040.878,-8.789,-17.090,-44.434,42.969,0.000
1595686040.882,-21.484,-20.508,-48.340,41.504,0.000
1595686040.886,-33.691,-21.484,-53.711,29.297,0.000
1595686040.889,-30.762,-17.090,-50.293,31.738,0.000
1595686040.893,-25.391,-17.578,-50.293,40.527,0.000
1595686040.897,-24.902,-16.602,-54.199,30.273,0.000
1595686040.901,-27.344,-12.695,-51.758,23.438,0.000
1595686040.905,-33.691,-13.672,-47.852,25.391,0.000
1595686040.909,-33.691,-17.090,-47.852,22.949,0.000
1595686040.913,-14.160,-13.672,-47.852,26.855,0.000
1595686040.917,-7.812,-7.812,-48.828,39.551,0.000
1595686040.921,-20.996,-16.113,-55.176,40.039,0.000
1595686040.925,-30.273,-23.438,-56.152,35.156,0.000
1595686040.928,-32.715,-23.438,-55.176,40.039,0.000
1595686040.932,-23.926,-24.414,-57.617,49.805,0.000
1595686040.936,-19.043,-28.320,-59.082,42.480,0.000
1595686040.940,-25.391,-31.250,-53.711,26.855,0.000
1595686040.944,-28.809,-31.738,-47.852,18.066,0.000
1595686040.948,-25.879,-33.203,-46.875,27.344,0.000
1595686040.952,-19.531,-30.762,-54.688,35.645,0.000
1595686040.956,-19.531,-31.250,-62.988,30.273,0.000
1595686040.960,-24.902,-30.762,-62.012,22.461,0.000
1595686040.964,-33.691,-29.297,-57.617,19.043,0.000
1595686040.968,-38.574,-30.762,-56.641,23.926,0.000
1595686040.971,-33.203,-33.203,-59.570,35.156,0.000
1595686040.975,-23.926,-33.691,-59.570,35.645,0.000
1595686040.979,-26.367,-31.250,-57.129,29.785,0.000
1595686040.983,-32.715,-31.250,-64.453,20.508,0.000
1595686040.987,-33.203,-28.320,-68.359,16.113,0.000
1595686040.991,-28.320,-26.855,-68.848,29.785,0.000
1595686040.995,-31.250,-33.691,-68.359,39.062,0.000
1595686040.999,-37.598,-35.156,-64.941,38.086,0.000
1595686041.003,-44.922,-33.691,-62.012,36.133,0.000
1595686041.007,-43.945,-35.645,-60.547,36.621,0.000
1595686041.011,-40.527,-33.691,-57.129,41.992,0.000
1595686041.014,-46.875,-31.250,-55.176,51.270,0.000
1595686041.018,-47.363,-32.715,-55.176,51.270,0.000
1595686041.022,-39.551,-29.297,-58.594,44.434,0.000
1595686041.026,-45.410,-26.367,-66.406,35.645,0.000
1595686041.030,-49.316,-31.738,-70.801,41.992,0.000
1595686041.034,-38.574,-36.621,-63.477,54.688,0.000
1595686041.038,-35.645,-38.574,-59.570,49.316,0.000
1595686041.042,-41.992,-38.086,-58.105,43.457,0.000
1595686041.046,-45.898,-34.668,-55.664,52.734,0.000
1595686041.050,-38.086,-36.133,-61.035,66.895,0.000
1595686041.053,-24.414,-26.367,-60.059,81.543,0.000
1595686041.057,-24.902,-20.996,-56.641,86.914,0.000
1595686041.061,-33.691,-27.832,-61.523,80.078,0.000
1595686041.065,-35.645,-29.785,-62.500,80.078,0.000
1595686041.069,-26.855,-32.715,-61.035,85.938,0.000
1595686041.073,-15.625,-34.668,-61.523,91.797,0.000
1595686041.077,-19.531,-41.016,-62.988,87.891,0.000
1595686041.081,-30.273,-40.527,-59.082,80.078,0.000
1595686041.085,-30.273,-33.203,-52.246,81.543,0.000
1595686041.089,-27.344,-33.203,-51.758,82.031,0.000
1595686041.093,-22.461,-34.668,-53.711,99.121,0.000
1595686041.096,-21.973,-34.180,-61.035,102.051,0.000
1595686041.100,-31.250,-32.715,-65.430,85.938,0.000
1595686041.104,-38.086,-32.227,-67.871,84.961,0.000
1595686041.108,-39.551,-35.156,-66.895,90.820,0.000
1595686041.112,-42.480,-37.598,-63.477,87.891,0.000
1595686041.116,-39.551,-34.668,-59.082,93.750,0.000
1595686041.120,-36.133,-28.320,-56.152,103.516,0.000
1595686041.124,-40.039,-22.461,-55.664,103.516,0.000
1595686041.128,-35.156,-21.973,-54.199,106.445,0.000
1595686041.132,-19.043,-21.484,-54.688,115.723,0.000
1595686041.136,-8.789,-20.508,-54.688,123.535,0.000
1595686041.139,-11.719,-24.414,-54.688,135.254,0.000
1595686041.143,-21.973,-28.809,-60.059,132.812,0.000
1595686041.147,-15.625,-26.367,-62.988,128.418,0.000
1595686041.151,-15.625,-22.949,-59.570,137.207,0.000
1595686041.155,-17.090,-24.902,-62.012,146.484,0.000
1595686041.159,-15.137,-26.855,-62.012,149.414,0.000
1595686041.163,-23.438,-27.344,-56.641,144.531,0.000
1595686041.167,-26.367,-26.367,-52.734,147.949,0.000
1595686041.171,-18.066,-26.855,-56.641,152.832,0.000
1595686041.175,-15.137,-27.832,-58.105,147.461,0.000
1595686041.178,-19.531,-28.809,-57.617,145.508,0.000
1595686041.182,-23.926,-25.879,-55.664,140.625,0.000
1595686041.186,-29.785,-29.785,-54.199,139.648,0.000
1595686041.190,-26.855,-29.297,-57.617,139.648,0.000
1595686041.194,-17.578,-25.879,-60.547,135.742,0.000
1595686041.198,-18.555,-27.832,-59.570,140.137,0.000
1595686041.202,-28.809,-25.391,-58.594,139.160,0.000
1595686041.206,-29.785,-24.414,-55.176,143.555,0.000
1595686041.210,-17.090,-22.461,-49.805,160.156,0.000
1595686041.214,-9.277,-17.090,-50.781,160.645,0.000
1595686041.218,-20.020,-17.578,-48.340,160.645,0.000
1595686041.221,-27.344,-18.555,-46.875,166.992,0.000
1595686041.225,-18.555,-13.672,-49.805,169.434,0.000
1595686041.229,-10.742,-17.090,-52.246,173.340,0.000
1595686041.233,-4.883,-18.555,-48.340,178.711,0.000
1595686041.237,-0.977,-18.066,-42.480,186.523,0.000
1595686041.241,-8.789,-20.996,-42.969,189.941,0.000
1595686041.245,-15.625,-20.996,-39.551,184.570,0.000
1595686041.249,-4.395,-20.508,-36.621,186.523,0.000
1595686041.253,8.789,-18.066,-40.527,193.359,0.000
1595686041.257,9.766,-16.113,-44.922,202.148,0.000
1595686041.261,3.906,-15.625,-45.410,198.730,0.000
1595686041.264,-3.418,-19.531,-46.875,187.012,0.000
1595686041.268,-1.953,-22.949,-52.246,185.059,0.000
1595686041.272,-0.977,-25.391,-55.176,192.871,0.000
1595686041.276,-3.906,-27.832,-57.129,186.523,0.000
1595686041.280,-12.695,-30.273,-59.570,172.363,0.000
1595686041.284,-24.414,-29.297,-62.012,167.969,0.000
1595686041.288,-22.461,-23.926,-57.617,170.410,0.000
1595686041.292,-11.230,-27.832,-55.664,185.547,0.000
1595686041.296,-15.137,-27.832,-63.477,184.082,0.000
1595686041.300,-25.391,-24.414,-63.965,179.199,0.000
1595686041.303,-37.109,-25.879,-62.500,178.711,0.000
1595686041.307,-35.645,-27.344,-59.570,187.500,0.000
1595686041.311,-26.367,-24.902,-53.711,203.613,0.000
1595686041.315,-21.973,-22.949,-54.199,205.566,0.000
1595686041.319,-20.020,-28.320,-56.641,208.008,0.000
1595686041.323,-31.250,-32.227,-59.570,210.449,0.000
1595686041.327,-37.109,-37.109,-63.477,209.961,0.000
1595686041.331,-24.902,-38.086,-66.406,203.613,0.000
1595686041.335,-16.113,-36.621,-71.777,197.266,0.000
1595686041.339,-19.043,-34.668,-74.707,201.660,0.000
1595686041.343,-24.414,-32.227,-73.730,193.848,0.000
1595686041.346,-28.320,-27.832,-72.266,179.199,0.000
1595686041.350,-29.297,-32.715,-68.359,178.711,0.000
1595686041.354,-26.367,-37.109,-62.500,188.477,0.000
1595686041.358,-21.484,-31.738,-59.570,190.918,0.000
1595686041.362,-25.391,-30.762,-59.082,195.312,0.000
1595686041.366,-32.227,-28.320,-56.152,201.660,0.000
1595686041.370,-28.809,-26.855,-61.523,193.359,0.000
1595686041.374,-17.090,-26.855,-67.383,188.965,0.000
1595686041.378,-14.160,-30.762,-62.988,193.848,0.000
1595686041.382,-27.344,-26.855,-60.059,193.359,0.000
1595686041.386,-30.762,-23.926,-56.641,194.336,0.000
1595686041.389,-23.438,-24.902,-54.688,199.707,0.000
1595686041.393,-24.414,-26.367,-51.270,199.219,0.000
1595686041.397,-25.879,-24.902,-48.340,198.242,0.000
1595686041.401,-29.297,-20.996,-51.270,186.035,0.000
1595686041.405,-38.086,-26.855,-51.758,184.082,0.000
1595686041.409,-36.133,-30.273,-51.758,198.242,0.000
1595686041.413,-35.156,-30.762,-56.641,203.613,0.000
1595686041.417,-36.621,-37.109,-61.523,196.289,0.000
1595686041.421,-39.551,-33.203,-64.453,203.613,0.000
1595686041.425,-44.922,-28.809,-60.547,202.637,0.000
1595686041.428,-45.410,-27.344,-54.199,197.266,0.000
1595686041.432,-39.062,-27.832,-54.199,195.312,0.000
1595686041.436,-24.902,-22.949,-54.199,199.707,0.000
1595686041.440,-20.020,-19.043,-52.246,205.566,0.000
1595686041.444,-29.297,-19.043,-50.781,206.055,0.000
1595686041.448,-31.738,-25.879,-46.875,212.402,0.000
1595686041.452,-15.137,-26.855,-46.387,215.332,0.000
1595686041.456,-6.348,-21.973,-46.875,206.543,0.000
1595686041.460,-12.695,-20.020,-41.992,201.660,0.000
1595686041.464,-21.484,-18.555,-39.062,197.266,0.000
1595686041.468,-16.113,-23.438,-39.551,201.660,0.000
1595686041.471,-4.395,-24.902,-40.039,217.285,0.000
1595686041.475,-9.766,-23.926,-42.480,221.191,0.000
1595686041.479,-18.066,-22.461,-47.852,208.984,0.000
1595686041.483,-23.926,-20.996,-51.270,206.543,0.000
1595686041.487,-25.391,-20.508,-47.363,209.473,0.000
1595686041.491,-19.531,-18.066,-46.387,211.426,0.000
1595686041.495,-17.578,-19.043,-52.246,211.914,0.000
1595686041.499,-25.391,-24.902,-55.176,200.684,0.000
1595686041.503,-31.738,-26.855,-51.758,189.453,0.000
1595686041.507,-33.203,-26.367,-47.852,190.918,0.000
1595686041.511,-30.762,-24.902,-44.922,204.102,0.000
1595686041.514,-20.996,-24.902,-43.945,210.938,0.000
1595686041.518,-13.184,-25.391,-45.898,208.008,0.000
1595686041.522,-18.555,-21.973,-44.434,208.008,0.000
1595686041.526,-18.066,-21.484,-42.480,213.379,0.000
1595686041.530,-11.230,-26.855,-47.363,221.680,0.000
1595686041.534,-12.695,-27.344,-50.293,223.145,0.000
1595686041.538,-17.090,-20.020,-52.246,218.262,0.000
1595686041.542,-19.531,-19.043,-48.340,225.098,0.000
1595686041.546,-20.996,-22.949,-45.898,224.609,0.000
1595686041.550,-12.695,-15.625,-46.875,222.168,0.000
1595686041.553,-2.930,-16.113,-41.016,229.004,0.000
1595686041.557,-6.348,-19.043,-37.109,228.516,0.000
1595686041.561,-23.438,-21.484,-39.062,219.238,0.000
1595686041.565,-32.227,-22.461,-41.992,222.656,0.000
1595686041.569,-29.297,-24.414,-43.945,223.145,0.000
1595686041.573,-22.461,-27.832,-45.410,224.121,0.000
1595686041.577,-20.508,-26.855,-46.387,230.957,0.000
1595686041.581,-26.367,-25.391,-49.316,214.844,0.000
1595686041.585,-30.273,-21.973,-48.340,206.543,0.000
1595686041.589,-25.879,-20.020,-47.852,214.355,0.000
1595686041.593,-12.207,-19.531,-45.898,217.773,0.000
1595686041.596,-10.254,-20.508,-41.992,225.586,0.000
1595686041.600,-15.137,-20.996,-41.504,228.027,0.000
1595686041.604,-16.602,-21.973,-46.387,225.098,0.000
1595686041.608,-12.695,-24.902,-47.363,228.027,0.000
1595686041.612,1.953,-22.949,-42.969,234.863,0.000
1595686041.616,13.184,-22.949,-47.363,230.957,0.000
1595686041.620,0.000,-22.461,-54.199,221.680,0.000
1595686041.624,-17.578,-22.949,-52.734,220.703,0.000
1595686041.628,-18.066,-31.250,-52.734,224.609,0.000
1595686041.632,-7.324,-35.645,-55.176,224.121,0.000
1595686041.636,-3.418,-33.691,-53.711,227.539,0.000
1595686041.639,-11.230,-32.715,-50.781,236.816,0.000
1595686041.643,-14.648,-26.855,-48.340,236.328,0.000
1595686041.647,-15.625,-24.414,-46.875,232.910,0.000
1595686041.651,-15.137,-28.320,-48.828,234.375,0.000
1595686041.655,-15.625,-20.996,-49.316,234.375,0.000
1595686041.659,-20.020,-18.066,-48.828,234.863,0.000
1595686041.663,-22.461,-23.926,-46.875,234.375,0.000
1595686041.667,-20.020,-26.855,-46.875,232.422,0.000
1595686041.671,-12.695,-22.461,-47.852,234.863,0.000
1595686041.675,-6.348,-20.508,-31.738,243.164,0.000
1595686041.678,-3.906,-20.020,-8.789,246.582,0.000
1595686041.682,-11.230,-25.391,-0.488,244.141,0.000
1595686041.686,-13.184,-28.320,0.000,243.652,0.000
1595686041.690,-10.742,-26.855,-2.441,243.652,0.000
1595686041.694,-7.324,-29.785,-2.930,254.883,0.000
1595686041.698,-5.859,-28.809,1.465,263.672,0.000
1595686041.702,-12.695,-25.391,4.395,260.254,0.000
1595686041.706,-17.090,-25.879,3.906,256.836,0.000
1595686041.710,-4.395,-24.414,2.441,254.883,0.000
1595686041.714,4.883,-20.996,0.000,259.766,0.000
1595686041.718,0.488,-20.508,-4.395,263.672,0.000
1595686041.721,-4.395,-20.996,-10.742,250.977,0.000
1595686041.725,-6.348,-24.414,-16.113,238.770,0.000
1595686041.729,0.977,-23.926,-14.160,246.582,0.000
1595686041.733,4.883,-23.926,-13.672,247.559,0.000
1595686041.737,-10.742,-30.762,-15.625,242.188,0.000
1595686041.741,-17.578,-30.273,-16.602,240.234,0.000
1595686041.745,-20.020,-26.367,-20.508,230.469,0.000
1595686041.749,-19.043,-26.855,-24.414,231.445,0.000
1595686041.753,-4.883,-23.438,-23.926,240.723,0.000
1595686041.757,-2.441,-24.902,-22.949,240.234,0.000
1595686041.761,-17.578,-28.320,-28.320,225.586,0.000
1595686041.764,-24.902,-28.809,-29.297,216.309,0.000
1595686041.768,-29.297,-31.250,-27.344,217.773,0.000
1595686041.772,-30.273,-32.227,-34.180,229.492,0.000
1595686041.776,-22.949,-27.344,-36.621,239.746,0.000
1595686041.780,-17.090,-22.461,-39.062,234.863,0.000
1595686041.784,-19.531,-24.902,-42.480,226.562,0.000
1595686041.788,-19.531,-26.367,-42.969,225.586,0.000
1595686041.792,-7.324,-24.902,-38.086,232.422,0.000
1595686041.796,6.348,-20.508,-40.039,240.234,0.000
1595686041.800,0.000,-26.367,-46.387,247.559,0.000
1595686041.803,-11.230,-28.320,-45.898,248.047,0.000
1595686041.807,-9.277,-21.484,-47.852,248.047,0.000
1595686041.811,4.883,-20.996,-51.758,255.859,0.000
1595686041.815,15.137,-20.020,-52.246,258.301,0.000
1595686041.819,0.488,-21.484,-54.688,251.465,0.000
1595686041.823,-17.090,-23.926,-53.711,242.188,0.000
1595686041.827,-19.531,-22.461,-54.199,237.305,0.000
1595686041.831,-10.254,-22.461,-50.293,248.535,0.000
1595686041.835,-0.488,-25.879,-47.852,257.324,0.000
