timestamps,TP9,AF7,AF8,TP10,Right AUX
1595686208.729,-26.855,-21.484,-29.785,8.789,0.000
1595686208.733,-23.438,-17.578,-27.344,15.625,0.000
1595686208.737,-27.832,-17.090,-26.855,0.977,0.000
1595686208.741,-34.180,-21.484,-33.203,-12.695,0.000
1595686208.745,-31.250,-18.555,-36.621,-7.812,0.000
1595686208.749,-21.973,-17.578,-34.180,1.465,0.000
1595686208.753,-17.090,-17.090,-37.598,-2.930,0.000
1595686208.757,-20.996,-13.184,-35.156,0.000,0.000
1595686208.760,-27.832,-16.113,-24.414,8.301,0.000
1595686208.764,-29.785,-20.020,-26.855,0.000,0.000
1595686208.768,-18.555,-16.113,-31.250,-3.418,0.000
1595686208.772,-12.207,-9.766,-27.832,4.395,0.000
1595686208.776,-21.484,-11.719,-27.832,7.812,0.000
1595686208.780,-27.832,-15.625,-25.879,-1.953,0.000
1595686208.784,-23.438,-17.578,-26.367,-0.488,0.000
1595686208.788,-19.531,-19.531,-33.203,14.648,0.000
1595686208.792,-19.043,-19.043,-33.691,8.301,0.000
1595686208.796,-22.461,-16.602,-35.156,-8.301,0.000
1595686208.800,-28.320,-14.160,-34.180,-1.465,0.000
1595686208.803,-32.227,-17.578,-33.691,3.418,0.000
1595686208.807,-28.320,-21.484,-34.180,2.930,0.000
1595686208.811,-22.949,-18.066,-32.227,-0.488,0.000
1595686208.815,-31.738,-14.648,-31.250,-10.742,0.000
1595686208.819,-34.668,-17.090,-31.738,-17.090,0.000
1595686208.823,-35.156,-18.066,-30.762,-18.066,0.000
1595686208.827,-29.297,-17.090,-25.391,-11.230,0.000
1595686208.831,-22.461,-18.066,-27.344,-9.766,0.000
1595686208.835,-27.832,-18.555,-31.250,-14.648,0.000
1595686208.839,-30.273,-14.160,-31.738,-14.648,0.000
1595686208.843,-30.273,-20.508,-35.645,-12.207,0.000
1595686208.846,-30.762,-35.156,-36.621,-12.695,0.000
1595686208.850,-25.391,-29.297,-29.785,-9.766,0.000
1595686208.854,-31.738,-29.297,-26.367,-9.277,0.000
1595686208.858,-46.875,-36.133,-28.320,-22.461,0.000
1595686208.862,-51.758,-31.250,-32.227,-30.273,0.000
1595686208.866,-51.758,-25.879,-36.133,-20.020,0.000
1595686208.870,-46.387,-24.902,-31.250,-12.695,0.000
1595686208.874,-36.133,-24.414,-21.973,-11.719,0.000
1595686208.878,-38.086,-22.461,-27.832,-9.277,0.000
1595686208.882,-44.434,-23.926,-35.645,-8.789,0.000
1595686208.885,-38.574,-23.926,-36.621,-5.859,0.000
1595686208.889,-24.414,-17.578,-35.645,5.371,0.000
1595686208.893,-18.066,-15.137,-33.203,11.719,0.000
1595686208.897,-25.879,-15.625,-33.691,3.418,0.000
1595686208.901,-32.227,-14.160,-36.621,-6.836,0.000
1595686208.905,-24.414,-15.625,-31.250,-2.441,0.000
1595686208.909,-20.020,-17.578,-27.344,1.953,0.000
1595686208.913,-28.320,-24.902,-32.227,2.441,0.000
1595686208.917,-45.410,-24.414,-37.598,-1.465,0.000
1595686208.921,-54.199,-25.879,-41.504,-9.277,0.000
1595686208.925,-45.410,-28.320,-37.598,-10.742,0.000
1595686208.928,-35.156,-21.484,-32.715,-9.766,0.000
1595686208.932,-36.133,-21.973,-33.691,-15.625,0.000
1595686208.936,-40.527,-21.484,-33.203,-19.043,0.000
1595686208.940,-42.480,-16.113,-29.785,-18.555,0.000
1595686208.944,-40.039,-16.602,-25.391,-15.137,0.000
1595686208.948,-24.414,-15.137,-24.902,-7.324,0.000
1595686208.952,-19.531,-13.672,-27.344,-6.348,0.000
1595686208.956,-22.949,-12.695,-23.438,-5.371,0.000
1595686208.960,-23.438,-16.113,-22.461,-2.441,0.000
1595686208.964,-21.484,-20.996,-27.344,-4.395,0.000
1595686208.968,-14.648,-21.973,-26.367,0.977,0.000
1595686208.971,-14.648,-25.391,-25.391,-3.906,0.000
1595686208.975,-24.902,-30.273,-31.250,-15.137,0.000
1595686208.979,-32.715,-30.273,-31.250,-14.160,0.000
1595686208.983,-29.297,-27.344,-27.344,-9.766,0.000
1595686208.987,-22.461,-19.531,-25.879,-6.348,0.000
1595686208.991,-18.555,-16.113,-24.414,-3.906,0.000
1595686208.995,-21.484,-17.090,-21.484,-6.348,0.000
1595686208.999,-28.320,-15.137,-18.555,-7.324,0.000
1595686209.003,-30.273,-12.695,-12.695,-0.977,0.000
1595686209.007,-29.297,-14.160,-15.625,0.488,0.000
1595686209.010,-30.762,-18.066,-21.484,2.441,0.000
1595686209.014,-35.156,-15.137,-18.555,2.441,0.000
1595686209.018,-43.945,-19.043,-20.996,-17.090,0.000
1595686209.022,-45.898,-24.414,-25.879,-26.855,0.000
1595686209.026,-36.133,-24.414,-24.902,-16.602,0.000
1595686209.030,-27.832,-23.438,-25.391,-7.812,0.000
1595686209.034,-25.879,-19.043,-28.809,-3.906,0.000
1595686209.038,-26.367,-14.648,-29.785,-10.254,0.000
1595686209.042,-26.367,-10.742,-29.785,-14.160,0.000
1595686209.046,-23.438,-16.113,-32.715,-9.766,0.000
1595686209.050,-19.531,-20.020,-30.762,-12.207,0.000
1595686209.053,-32.715,-17.090,-27.344,-21.973,0.000
1595686209.057,-48.340,-16.602,-28.809,-30.273,0.000
1595686209.061,-50.293,-16.602,-25.391,-32.227,0.000
1595686209.065,-54.199,-22.461,-24.414,-29.297,0.000
1595686209.069,-55.664,-29.297,-26.855,-20.508,0.000
1595686209.073,-52.246,-28.809,-22.461,-20.020,0.000
1595686209.077,-58.105,-27.832,-24.902,-35.645,0.000
1595686209.081,-61.035,-25.879,-29.297,-43.945,0.000
1595686209.085,-58.105,-25.879,-19.531,-33.203,0.000
1595686209.089,-55.664,-31.250,-19.531,-24.414,0.000
1595686209.093,-52.734,-31.738,-29.297,-24.902,0.000
1595686209.096,-52.734,-28.320,-28.320,-23.926,0.000
1595686209.100,-60.059,-27.344,-28.320,-21.973,0.000
1595686209.104,-58.105,-21.973,-27.344,-22.949,0.000
1595686209.108,-47.852,-21.973,-23.926,-22.949,0.000
1595686209.112,-46.875,-27.344,-25.879,-26.855,0.000
1595686209.116,-49.316,-25.879,-29.297,-31.250,0.000
1595686209.120,-58.594,-26.855,-32.227,-41.992,0.000
1595686209.124,-65.430,-27.832,-31.738,-45.898,0.000
1595686209.128,-56.641,-25.879,-28.320,-46.875,0.000
1595686209.132,-50.293,-24.902,-28.809,-49.805,0.000
1595686209.135,-61.523,-24.414,-27.832,-44.434,0.000
1595686209.139,-69.824,-18.555,-28.320,-44.434,0.000
1595686209.143,-64.941,-11.719,-31.250,-45.898,0.000
1595686209.147,-62.012,-15.137,-32.227,-38.574,0.000
1595686209.151,-61.523,-20.020,-39.062,-41.992,0.000
1595686209.155,-59.570,-21.973,-43.457,-42.969,0.000
1595686209.159,-62.500,-25.391,-36.621,-38.086,0.000
1595686209.163,-58.594,-25.391,-32.227,-29.297,0.000
1595686209.167,-41.504,-21.973,-29.785,-20.020,0.000
1595686209.171,-37.598,-23.438,-32.715,-22.949,0.000
1595686209.175,-43.457,-24.414,-33.691,-19.531,0.000
1595686209.178,-45.898,-18.555,-30.762,-19.531,0.000
1595686209.182,-51.270,-19.531,-32.227,-22.461,0.000
1595686209.186,-45.410,-24.414,-29.297,-13.184,0.000
1595686209.190,-43.945,-24.414,-31.250,-9.766,0.000
1595686209.194,-51.758,-27.832,-39.062,-21.973,0.000
1595686209.198,-61.523,-27.832,-43.457,-35.645,0.000
1595686209.202,-75.684,-30.273,-43.945,-31.738,0.000
1595686209.206,-77.637,-33.203,-43.457,-28.809,0.000
1595686209.210,-65.430,-32.715,-42.969,-30.273,0.000
1595686209.214,-65.430,-31.250,-39.551,-24.902,0.000
1595686209.218,-76.660,-31.738,-35.156,-25.391,0.000
1595686209.221,-77.637,-32.715,-33.691,-28.809,0.000
1595686209.225,-67.383,-36.133,-37.109,-24.414,0.000
1595686209.229,-57.617,-33.203,-40.039,-21.484,0.000
1595686209.233,-54.199,-28.320,-41.016,-21.973,0.000
1595686209.237,-56.641,-30.762,-40.527,-27.344,0.000
1595686209.241,-56.641,-32.227,-35.645,-29.785,0.000
1595686209.245,-52.246,-30.762,-34.668,-27.344,0.000
1595686209.249,-41.992,-26.367,-32.715,-18.066,0.000
1595686209.253,-36.621,-28.320,-32.715,-14.648,0.000
1595686209.257,-41.992,-29.297,-33.691,-25.879,0.000
1595686209.260,-48.828,-24.902,-29.297,-25.879,0.000
1595686209.264,-46.875,-22.949,-25.879,-18.066,0.000
1595686209.268,-34.668,-26.855,-24.414,-8.789,0.000
1595686209.272,-27.344,-30.273,-21.484,0.000,0.000
1595686209.276,-33.203,-26.367,-17.578,2.441,0.000
1595686209.280,-45.898,-24.902,-25.391,3.418,0.000
1595686209.284,-45.410,-27.344,-33.203,3.418,0.000
1595686209.288,-34.668,-27.344,-30.762,1.953,0.000
1595686209.292,-33.691,-26.855,-31.250,-3.418,0.000
1595686209.296,-46.387,-28.320,-36.133,-9.277,0.000
1595686209.300,-53.223,-27.344,-38.086,-12.695,0.000
1595686209.303,-51.270,-28.320,-40.527,-24.414,0.000
1595686209.307,-43.457,-30.762,-39.062,-19.531,0.000
1595686209.311,-34.180,-26.855,-36.621,-13.672,0.000
1595686209.315,-37.598,-24.414,-32.715,-17.090,0.000
1595686209.319,-43.457,-23.438,-28.320,-18.066,0.000
1595686209.323,-44.434,-20.020,-28.809,-15.137,0.000
1595686209.327,-39.062,-20.020,-31.738,-3.906,0.000
1595686209.331,-30.762,-18.066,-31.738,3.418,0.000
1595686209.335,-33.691,-17.090,-27.832,-1.953,0.000
1595686209.339,-41.016,-18.066,-27.832,-12.695,0.000
1595686209.343,-41.992,-13.184,-29.785,-19.043,0.000
1595686209.346,-41.016,-14.160,-30.762,-10.742,0.000
1595686209.350,-39.551,-21.484,-34.180,-5.859,0.000
1595686209.354,-39.062,-21.484,-30.762,-2.930,0.000
1595686209.358,-41.992,-18.066,-24.902,-1.953,0.000
1595686209.362,-37.109,-20.508,-23.438,-5.859,0.000
1595686209.366,-29.297,-23.926,-25.391,-2.441,0.000
1595686209.370,-20.020,-19.043,-22.461,4.395,0.000
1595686209.374,-13.672,-12.207,-19.531,12.695,0.000
1595686209.378,-23.926,-11.719,-23.438,8.301,0.000
1595686209.382,-31.738,-16.113,-27.344,-0.488,0.000
1595686209.385,-26.367,-14.160,-30.762,-4.883,0.000
1595686209.389,-21.973,-14.160,-30.762,-10.742,0.000
1595686209.393,-28.320,-18.066,-29.297,-15.625,0.000
1595686209.397,-33.691,-12.695,-28.320,-12.695,0.000
1595686209.401,-36.621,-8.301,-26.367,-9.277,0.000
1595686209.405,-32.715,-6.348,-22.949,-3.906,0.000
1595686209.409,-22.949,-12.695,-23.438,1.953,0.000
1595686209.413,-21.484,-12.695,-24.414,1.465,0.000
1595686209.417,-31.250,-10.742,-22.949,-1.953,0.000
1595686209.421,-37.109,-10.742,-22.461,1.465,0.000
1595686209.425,-33.203,-6.836,-27.344,4.395,0.000
1595686209.428,-23.926,-8.301,-28.809,-0.488,0.000
1595686209.432,-20.508,-7.812,-22.461,-3.418,0.000
1595686209.436,-31.250,-12.207,-23.926,-9.277,0.000
1595686209.440,-40.527,-12.207,-27.344,-22.949,0.000
1595686209.444,-39.062,-11.230,-28.809,-17.090,0.000
1595686209.448,-29.785,-11.230,-20.020,0.977,0.000
1595686209.452,-23.926,-14.160,-19.043,-5.859,0.000
1595686209.456,-26.367,-15.137,-22.949,-9.277,0.000
1595686209.460,-35.645,-13.184,-19.043,-7.812,0.000
1595686209.464,-35.156,-14.160,-18.066,-9.766,0.000
1595686209.468,-23.926,-14.160,-15.625,5.371,0.000
1595686209.471,-20.508,-13.184,-11.719,10.742,0.000
1595686209.475,-21.484,-9.766,-10.742,12.695,0.000
1595686209.479,-20.996,-8.789,-14.160,10.254,0.000
1595686209.483,-21.484,-9.766,-12.207,14.648,0.000
1595686209.487,-15.137,-9.277,-12.207,21.973,0.000
1595686209.491,-10.254,-10.742,-16.113,23.438,0.000
1595686209.495,-8.301,-10.742,-12.207,28.320,0.000
1595686209.499,-15.137,-13.672,-8.301,21.973,0.000
1595686209.503,-24.414,-11.230,-7.812,17.090,0.000
1595686209.507,-20.996,-7.812,-12.207,25.879,0.000
1595686209.510,-15.625,-8.789,-16.602,27.832,0.000
1595686209.514,-18.066,-4.395,-10.742,21.484,0.000
1595686209.518,-23.926,-3.418,-11.230,10.254,0.000
1595686209.522,-29.785,-7.812,-17.090,2.441,0.000
1595686209.526,-23.438,-10.254,-19.531,-1.465,0.000
1595686209.530,-17.578,-14.648,-20.508,-2.930,0.000
1595686209.534,-21.484,-14.648,-19.043,3.906,0.000
1595686209.538,-23.926,-12.695,-19.043,5.371,0.000
1595686209.542,-25.879,-10.742,-13.672,4.883,0.000
1595686209.546,-25.391,-10.254,-9.277,3.418,0.000
1595686209.550,-19.531,-9.766,-10.254,1.953,0.000
1595686209.553,-16.113,-10.742,-11.230,3.418,0.000
1595686209.557,-24.902,-13.184,-16.602,-0.488,0.000
1595686209.561,-31.250,-8.789,-19.531,-3.906,0.000
1595686209.565,-25.391,-11.719,-17.090,6.836,0.000
1595686209.569,-15.137,-10.254,-17.578,21.973,0.000
1595686209.573,-14.160,-7.324,-20.020,12.695,0.000
1595686209.577,-23.926,-18.555,-24.902,4.395,0.000
1595686209.581,-27.832,-21.484,-24.414,-1.465,0.000
1595686209.585,-24.414,-15.137,-21.484,-1.953,0.000
1595686209.589,-22.949,-16.113,-24.414,4.883,0.000
1595686209.593,-20.508,-15.625,-25.391,2.930,0.000
1595686209.596,-27.344,-19.043,-23.438,-9.766,0.000
1595686209.600,-33.691,-27.344,-20.020,-10.254,0.000
1595686209.604,-28.320,-23.926,-20.996,2.441,0.000
1595686209.608,-25.391,-14.160,-24.414,3.418,0.000
1595686209.612,-19.531,-16.602,-26.855,-2.441,0.000
1595686209.616,-20.996,-15.137,-25.391,-5.859,0.000
1595686209.620,-29.297,-7.812,-22.949,-12.207,0.000
1595686209.624,-34.668,-14.648,-27.344,-11.719,0.000
1595686209.628,-35.156,-17.090,-28.809,-7.812,0.000
1595686209.632,-31.250,-17.090,-28.809,-11.719,0.000
1595686209.635,-32.715,-19.531,-26.855,-15.137,0.000
1595686209.639,-38.574,-18.555,-30.762,-14.648,0.000
1595686209.643,-35.645,-15.625,-34.180,-3.418,0.000
1595686209.647,-29.785,-18.555,-29.785,0.488,0.000
1595686209.651,-25.391,-18.555,-29.785,2.441,0.000
1595686209.655,-26.855,-17.090,-28.809,4.395,0.000
1595686209.659,-33.203,-19.043,-30.273,-5.371,0.000
1595686209.663,-42.480,-18.555,-33.691,-15.625,0.000
1595686209.667,-38.086,-13.184,-31.250,-14.160,0.000
1595686209.671,-25.391,-13.184,-31.250,-13.672,0.000
1595686209.675,-33.203,-12.207,-30.762,-7.812,0.000
1595686209.678,-41.016,-10.742,-26.367,0.488,0.000
1595686209.682,-41.504,-14.160,-23.926,0.000,0.000
1595686209.686,-37.109,-18.066,-30.762,-5.371,0.000
1595686209.690,-33.691,-18.555,-33.691,-5.859,0.000
1595686209.694,-41.992,-18.066,-26.367,-6.348,0.000
1595686209.698,-45.410,-20.020,-24.902,-1.953,0.000
1595686209.702,-49.316,-20.508,-30.762,-0.977,0.000
1595686209.706,-50.293,-19.531,-36.621,-9.277,0.000
1595686209.710,-39.062,-22.461,-40.527,-8.301,0.000
1595686209.714,-39.062,-24.902,-39.062,-5.859,0.000
1595686209.718,-45.898,-25.879,-35.645,-3.906,0.000
1595686209.721,-49.316,-24.902,-38.086,-10.742,0.000
1595686209.725,-49.316,-21.973,-38.086,-15.137,0.000
1595686209.729,-39.551,-20.508,-31.738,-13.672,0.000
1595686209.733,-42.480,-17.578,-26.855,-14.648,0.000
1595686209.737,-51.758,-19.043,-28.809,-5.859,0.000
1595686209.741,-50.781,-17.090,-29.785,1.465,0.000
1595686209.745,-44.434,-18.555,-26.855,-0.488,0.000
1595686209.749,-35.645,-20.508,-24.902,2.930,0.000
1595686209.753,-30.762,-20.508,-23.438,9.277,0.000
1595686209.757,-38.574,-20.020,-25.879,5.859,0.000
1595686209.760,-44.434,-18.555,-27.344,-4.395,0.000
1595686209.764,-39.551,-21.484,-30.273,-4.883,0.000
1595686209.768,-31.738,-22.461,-34.180,-1.953,0.000
1595686209.772,-27.832,-24.414,-33.691,-3.418,0.000
1595686209.776,-36.133,-23.926,-37.109,-13.184,0.000
1595686209.780,-42.969,-20.508,-36.621,-22.461,0.000
1595686209.784,-40.039,-22.461,-36.133,-16.113,0.000
1595686209.788,-32.227,-20.508,-35.156,-3.418,0.000
1595686209.792,-22.949,-19.043,-30.762,4.883,0.000
1595686209.796,-30.273,-21.484,-30.762,5.859,0.000
1595686209.800,-38.574,-19.531,-29.785,-7.324,0.000
1595686209.803,-41.504,-17.578,-33.691,-12.207,0.000
1595686209.807,-38.574,-22.949,-35.645,-7.812,0.000
1595686209.811,-34.668,-22.949,-34.668,-10.742,0.000
1595686209.815,-46.387,-19.531,-34.668,-20.508,0.000
1595686209.819,-44.922,-20.996,-29.297,-22.461,0.000
1595686209.823,-30.762,-21.484,-23.926,-11.719,0.000
1595686209.827,-24.902,-22.949,-21.973,-9.277,0.000
1595686209.831,-21.484,-21.973,-21.484,-5.859,0.000
1595686209.835,-24.902,-22.949,-21.973,-2.930,0.000
1595686209.839,-36.133,-28.320,-23.438,-13.184,0.000
1595686209.843,-34.668,-29.297,-21.484,-6.348,0.000
1595686209.846,-19.531,-24.902,-18.555,11.719,0.000
1595686209.850,-7.324,-21.484,-15.137,10.742,0.000
1595686209.854,-11.230,-25.391,-18.555,-6.348,0.000
1595686209.858,-19.043,-26.855,-28.809,-18.555,0.000
1595686209.862,-24.414,-26.855,-31.738,-14.648,0.000
1595686209.866,-22.949,-28.320,-34.180,-5.859,0.000
1595686209.870,-21.484,-27.832,-38.086,-5.859,0.000
1595686209.874,-31.250,-33.691,-40.039,-14.160,0.000
1595686209.878,-43.457,-41.016,-37.598,-14.160,0.000
1595686209.882,-53.711,-39.062,-35.645,-11.719,0.000
1595686209.885,-50.781,-35.645,-37.109,-5.859,0.000
1595686209.889,-42.480,-33.691,-36.621,-11.719,0.000
1595686209.893,-39.551,-39.551,-35.645,-23.438,0.000
1595686209.897,-47.363,-41.992,-32.715,-24.414,0.000
1595686209.901,-55.664,-37.109,-32.227,-32.715,0.000
1595686209.905,-48.340,-34.668,-33.203,-30.762,0.000
1595686209.909,-40.039,-34.180,-31.738,-19.531,0.000
1595686209.913,-33.203,-36.133,-35.156,-21.484,0.000
1595686209.917,-41.992,-33.691,-34.180,-22.461,0.000
1595686209.921,-51.758,-31.250,-28.809,-19.531,0.000
1595686209.925,-44.434,-36.133,-30.762,-16.602,0.000
1595686209.928,-33.691,-31.738,-39.551,-18.066,0.000
1595686209.932,-33.203,-29.785,-40.039,-22.461,0.000
1595686209.936,-37.109,-32.227,-31.738,-19.043,0.000
1595686209.940,-33.691,-28.809,-34.668,-20.020,0.000
1595686209.944,-30.273,-21.973,-34.668,-18.066,0.000
1595686209.948,-20.996,-18.066,-33.691,-14.160,0.000
1595686209.952,-16.113,-17.090,-32.715,-7.812,0.000
1595686209.956,-23.926,-20.996,-34.180,-2.441,0.000
1595686209.960,-36.133,-25.879,-34.668,-15.625,0.000
1595686209.964,-38.574,-24.902,-29.297,-17.578,0.000
1595686209.968,-26.855,-19.043,-27.832,-1.953,0.000
1595686209.971,-21.973,-17.578,-32.227,0.000,0.000
1595686209.975,-33.691,-21.973,-36.621,-6.836,0.000
1595686209.979,-46.875,-25.391,-29.297,-13.184,0.000
1595686209.983,-44.434,-24.902,-25.879,-1.953,0.000
1595686209.987,-38.086,-15.137,-27.344,2.441,0.000
1595686209.991,-37.598,-11.719,-30.273,-8.301,0.000
1595686209.995,-41.016,-9.766,-32.715,-9.277,0.000
1595686209.999,-45.898,-10.742,-33.203,-5.859,0.000
1595686210.003,-45.898,-15.137,-32.227,-3.906,0.000
1595686210.007,-35.645,-13.184,-35.156,-7.324,0.000
1595686210.010,-30.273,-11.230,-36.621,-9.277,0.000
1595686210.014,-36.133,-12.695,-26.367,-8.789,0.000
1595686210.018,-41.016,-16.113,-24.902,-7.324,0.000
1595686210.022,-41.992,-20.508,-30.273,-6.348,0.000
1595686210.026,-38.086,-18.066,-26.855,-15.625,0.000
1595686210.030,-37.109,-15.625,-32.227,-18.555,0.000
1595686210.034,-37.598,-17.090,-36.621,-19.043,0.000
1595686210.038,-42.969,-21.484,-36.621,-25.879,0.000
1595686210.042,-44.434,-23.438,-41.992,-31.250,0.000
1595686210.046,-33.203,-20.508,-42.969,-24.414,0.000
1595686210.050,-20.996,-22.949,-44.922,-11.230,0.000
1595686210.053,-21.484,-24.902,-41.504,-6.836,0.000
1595686210.057,-31.738,-31.738,-40.527,-10.254,0.000
1595686210.061,-30.273,-33.203,-41.504,-13.184,0.000
1595686210.065,-25.879,-29.297,-40.039,-7.812,0.000
1595686210.069,-23.438,-29.785,-42.480,-3.906,0.000
1595686210.073,-18.066,-25.391,-45.898,1.465,0.000
1595686210.077,-20.020,-21.484,-45.898,-5.371,0.000
1595686210.081,-27.832,-23.438,-44.434,-13.184,0.000
1595686210.085,-30.273,-23.926,-41.992,-3.418,0.000
1595686210.089,-22.949,-25.879,-41.504,-1.465,0.000
1595686210.093,-22.461,-26.855,-43.945,-8.301,0.000
1595686210.096,-32.715,-25.879,-44.922,-11.230,0.000
1595686210.100,-40.039,-28.809,-45.410,-17.090,0.000
1595686210.104,-31.250,-27.344,-41.992,-9.766,0.000
1595686210.108,-16.602,-22.461,-34.668,1.953,0.000
1595686210.112,-10.254,-25.879,-32.227,3.906,0.000
1595686210.116,-22.949,-30.762,-34.668,5.371,0.000
1595686210.120,-28.320,-24.902,-30.273,-1.465,0.000
1595686210.124,-19.531,-21.973,-26.367,-8.789,0.000
1595686210.128,-19.531,-19.531,-30.762,-10.742,0.000
1595686210.132,-13.672,-18.066,-31.250,-9.766,0.000
1595686210.135,-12.207,-20.508,-24.414,-1.465,0.000
1595686210.139,-25.879,-20.996,-27.344,0.977,0.000
1595686210.143,-26.367,-20.020,-33.691,-4.883,0.000
1595686210.147,-13.184,-18.066,-28.809,-9.766,0.000
1595686210.151,-11.230,-16.602,-26.367,-8.301,0.000
1595686210.155,-18.066,-16.602,-30.273,-15.625,0.000
1595686210.159,-27.832,-21.973,-34.180,-23.438,0.000
1595686210.163,-31.738,-24.414,-41.504,-24.902,0.000
1595686210.167,-24.902,-22.949,-42.969,-9.766,0.000
1595686210.171,-21.484,-20.996,-34.180,10.742,0.000
1595686210.175,-22.461,-18.066,-30.762,3.418,0.000
1595686210.178,-31.738,-22.949,-33.203,-8.301,0.000
1595686210.182,-37.598,-19.531,-30.762,-7.324,0.000
1595686210.186,-26.367,-17.578,-27.832,0.977,0.000
1595686210.190,-13.184,-18.066,-25.879,14.648,0.000
1595686210.194,-14.648,-17.578,-24.902,6.836,0.000
1595686210.198,-28.809,-18.066,-26.855,-13.672,0.000
1595686210.202,-35.156,-14.160,-29.785,-22.461,0.000
1595686210.206,-31.738,-10.254,-29.297,-12.695,0.000
1595686210.210,-31.250,-10.254,-32.227,-9.277,0.000
1595686210.214,-34.668,-18.555,-36.133,-20.996,0.000
1595686210.218,-42.969,-24.902,-32.715,-22.949,0.000
1595686210.221,-39.551,-23.438,-29.785,-23.438,0.000
1595686210.225,-35.156,-23.926,-31.738,-21.484,0.000
1595686210.229,-34.180,-23.926,-29.297,-16.602,0.000
1595686210.233,-34.668,-21.973,-28.809,-16.113,0.000
1595686210.237,-51.270,-16.113,-31.738,-21.484,0.000
1595686210.241,-54.688,-9.277,-30.273,-21.973,0.000
1595686210.245,-44.922,-15.137,-34.180,-21.484,0.000
1595686210.249,-38.086,-17.090,-39.551,-21.973,0.000
1595686210.253,-37.109,-16.602,-41.016,-21.973,0.000
1595686210.257,-46.387,-24.902,-41.504,-22.461,0.000
1595686210.260,-45.410,-22.949,-39.062,-25.879,0.000
1595686210.264,-42.969,-22.461,-40.527,-24.414,0.000
1595686210.268,-41.992,-28.320,-45.898,-20.996,0.000
1595686210.272,-35.645,-29.297,-46.387,-21.973,0.000
1595686210.276,-44.434,-26.855,-44.434,-23.438,0.000
1595686210.280,-49.805,-25.879,-45.898,-25.879,0.000
1595686210.284,-42.969,-21.484,-43.945,-18.066,0.000
1595686210.288,-32.715,-20.508,-40.039,-3.906,0.000
1595686210.292,-29.785,-18.555,-33.691,-4.395,0.000
1595686210.296,-38.086,-17.090,-29.297,-12.695,0.000
1595686210.300,-51.270,-19.531,-36.621,-16.602,0.000
1595686210.303,-55.176,-20.508,-40.527,-26.367,0.000
1595686210.307,-40.527,-19.043,-35.156,-23.438,0.000
1595686210.311,-32.227,-12.207,-34.180,-14.160,0.000
1595686210.315,-30.273,-13.184,-36.621,-15.137,0.000
1595686210.319,-41.504,-20.996,-39.062,-18.555,0.000
1595686210.323,-57.129,-23.438,-39.062,-25.879,0.000
1595686210.327,-51.270,-27.344,-37.109,-18.555,0.000
1595686210.331,-44.434,-27.344,-36.621,-10.254,0.000
1595686210.335,-44.922,-18.555,-36.621,-19.531,0.000
1595686210.339,-49.316,-15.625,-36.133,-22.461,0.000
1595686210.343,-48.828,-18.555,-34.180,-15.625,0.000
1595686210.346,-37.109,-22.461,-35.645,-20.508,0.000
1595686210.350,-26.855,-24.902,-37.598,-22.949,0.000
1595686210.354,-20.508,-24.902,-32.715,-11.230,0.000
1595686210.358,-25.879,-24.902,-31.250,-8.789,0.000
1595686210.362,-32.227,-26.367,-32.227,-8.301,0.000
1595686210.366,-26.367,-23.438,-29.297,-0.488,0.000
1595686210.370,-15.625,-20.508,-33.691,-3.906,0.000
1595686210.374,-14.160,-23.438,-31.738,-9.766,0.000
1595686210.378,-20.508,-24.902,-28.320,-14.160,0.000
1595686210.382,-25.391,-26.367,-26.855,-11.719,0.000
1595686210.385,-20.020,-23.438,-23.438,-3.906,0.000
1595686210.389,-14.160,-18.555,-26.367,2.441,0.000
1595686210.393,-15.137,-16.602,-26.855,2.930,0.000
1595686210.397,-26.855,-16.602,-26.367,-3.906,0.000
1595686210.401,-30.273,-11.230,-27.832,-7.812,0.000
1595686210.405,-22.461,-11.719,-29.785,-2.930,0.000
1595686210.409,-12.695,-11.719,-29.297,4.395,0.000
1595686210.413,-12.207,-11.719,-28.320,-1.465,0.000
1595686210.417,-27.344,-17.090,-31.250,-15.137,0.000
1595686210.421,-32.227,-14.160,-30.273,-19.043,0.000
1595686210.425,-31.250,-14.160,-33.691,-11.719,0.000
1595686210.428,-27.344,-17.090,-38.086,5.859,0.000
1595686210.432,-20.996,-17.578,-34.180,7.324,0.000
1595686210.436,-22.461,-13.672,-32.715,-8.301,0.000
1595686210.440,-25.391,-9.766,-33.203,-14.648,0.000
1595686210.444,-26.367,-11.230,-30.273,-7.324,0.000
1595686210.448,-20.508,-14.160,-31.250,4.883,0.000
1595686210.452,-17.090,-14.160,-28.320,10.742,0.000
1595686210.456,-24.414,-15.137,-29.297,-11.230,0.000
1595686210.460,-35.645,-16.602,-30.762,-22.949,0.000
1595686210.464,-35.156,-11.230,-29.297,-17.578,0.000
1595686210.468,-23.926,-20.020,-31.250,-8.301,0.000
1595686210.471,-20.508,-26.855,-34.180,-2.441,0.000
1595686210.475,-26.367,-18.555,-33.203,-9.277,0.000
1595686210.479,-27.832,-17.090,-27.832,-8.789,0.000
1595686210.483,-26.367,-15.137,-29.297,-2.441,0.000
1595686210.487,-24.414,-16.113,-40.039,-2.930,0.000
1595686210.491,-27.344,-15.137,-40.039,-5.371,0.000
1595686210.495,-33.691,-17.578,-34.668,-13.672,0.000
